Text,DocType
"To date only one of the 16 ESA-based takings cases disclosed by research Tulare Lake Basin Water Storage District v. United States has found a taking and that decision has been undermined by a later decision of the same judge. But another credible taking challenge is pending in Casitas Municipal Water District v. United States now before the Federal Circuit. Both these cases fall into the ""reductions in water delivery or allowable water diversion.""",Private
The issue for Congress is whether to approve modify or reject the Navy's plans for procuring amphibious and MPF(F) ships. Decisions that Congress makes on this issue could affect Navy and Marine Corps capabilities Navy and Marine Corps funding requirements and the shipbuilding industrial base.,Private
Congress has several options for responding to recent proposals for procuring DOD ships and aircraft with funding mechanisms that do not conform to the full funding policy. These options could have the effect of terminating modifying maintaining or strengthening the full funding policy. In weighing these options Congress may consider several factors including Congress's power of the purse its ability to conduct oversight of DOD procurement programs the impact on future Congresses DOD budgeting discipline and the potential impact on weapon costs. The process of weighing options may involve balancing a need to meet DOD procurement goals within available funding against the goal of preserving Congress's control over DOD spending and its ability to conduct oversight of DOD programs.,Private
The American automobile industry has serious financial problems. Corporate executives from the Big Three (General Motors Ford and Chrysler) have testified before Congress about their need for federal credit (direct loans and guaranteed loans). examines the Chrysler Corporation Loan Guarantee Act of 1979 for possible insights that could assist Congress in evaluating proposals to provide federal credit assistance.,Private
examines the timing of presidential budget submissions during the past five transition years-including submissions by Presidents Jimmy Carter in 1977 Ronald Reagan in 1981 George H.W. Bush in 1989 Bill Clinton in 1993 and George W. Bush in 2001-and the timeliness of House and Senate actions in those years regarding the consideration of budgetary measures.,Private
provides a chronology of votes on the pay of Members of Congress since 1990. Direct votes on pay increases are noted by bold-faced dates. Included are votes on adjustments proposed in stand-alone legislation and votes on adjustments authorized by the annual automatic procedure established in the 1989 Ethics Reform Act.,Private
provides background on the theory and application of tax policy as it relates to the energy sector particularly with respect to the theory of market failure in the energy sector and the suggested tax policy remedies.,Private
While the social security number (SSN) was first introduced as a device for keeping track of contributions to the Social Security system its use has been expanded by government entities and the private sector to keep track of many other government and private sector records. Use of the social security number as a federal government identifier was based on Executive Order 9393 issued by President Franklin Roosevelt. Beginning in the 1960s federal agencies started adopting the social security number as a governmental identifier and its use for keeping track of government records on both the federal and state levels greatly increased. Section 7 of the Privacy Act of 1974 limits compulsory divulgence of the social security number by government entities. While the Privacy Act does provide some limits on the use of the social security number by state and federal entities exceptions provided in that statute and succeeding statutes have resulted in only minimal restrictions on governmental usage of the social security number. Constitutional challenges to social security number collection and dissemination have for the most part been unsuccessful. Private sector use of the social security number is widespread and continues to be largely unregulated by the federal government. The chronology in this report provides a list of federal developments affecting use of the social security number including federal regulation of the number as well as specific authorizations restrictions and fraud provisions concerning its use.,Private
provides insight to reserve component personnel issues through a series of questions and answers: how many people are in different categories of the reserve component (question 3); how reserve component personnel are organized (questions 2 and 4); how reserve component personnel have been and may be utilized (questions 1 5 6 7 9 and 11); how reserve component personnel are compensated (questions 8 and 10); the type of legal protections that reserve component personnel enjoy (question 12); recent changes in reserve component pay and benefits made by Congress (question 13); and reserve component personnel issues that might be of particular interest in the 110th Congress (question 14).,Private
examines the dimensions and economic impact on the United States of the huge growth in recent decades of cross-border flows of assets. International asset flows can bring significant economic benefit as economies are able to improve the allocation of investment and saving lower the level of risk in their asset portfolios and enhance the performance of monetary policy. There are concerns however with the ability of international asset markets to convey economic shocks and initiate periodic economic crisis. The United States has been able to absorb large asset flows to apparent economic advantage with a minimum of disruption.,Private
looks at the broad effect of NAFTA on the U.S. economy and the trade-related effects at that industry level. It also describes the two main adjustment assistance programs. It analyzes the effectiveness of NAFTA trade-related adjustment assistance programs.,Private
As immigration legislation is considered by Congress the need for accurate information relating to immigration and immigrants has increased. identifies selected websites that provide general and statistical information on immigration topics. Selected government and organizational website addresses are included. As with all statistics it is important to note the source and methodology when consulting immigration statistics taking into account any organizational bias.,Private
"provides a brief discussion of the post-employment restrictions often called ""revolving door"" laws that are applicable to members officers and employees of Congress after they leave congressional service or employment.",Private
In 1915 the United States undertook a military occupation of Haiti to preempt any European intervention to establish order out of civil strife and to stabilize Haitian finances. During the nineteen-year occupation U.S. military and civilian officials numbering less than 2500 for the most part supervised the collection of taxes and the disbursement of revenues maintained public order and initiated a program of public works. The Haitian government remained in place but was subject to U.S. guidance. The Haitian people benefitted from the end of endemic political violence and from the construction of roads bridges and ports as well as from improved access to health care. The U.S. occupation was nonetheless deeply resented throughout Haitian society and many of its accomplishments did not long endure its termination in 1934.,Private
China will host the 2008 Olympic Summer Games from August 8 to 24 2008. Most of the events will be held in the vicinity of Beijing with selected competitions held in Hong Kong Qingdao Qinhuangdao Shanghai Shenyang and Tianjin. Since the International Olympic Committee's decision in July 2001 to select Beijing as the host for the 2008 Olympics China has spent billions of dollars for facilities and basic infrastructure in preparation for the international event. China anticipates that the 2008 Olympics will provide both short-term and long-term direct and indirect benefits to its economy as well as enhance the nation's global image. However the experience of past host cities and China's current economic conditions cast serious doubt that the Games of the XXIX Olympiad will provide the level of economic growth being anticipated.,Private
introduces aspects of the current financial instability. Following this it outlines the EESA legislation and the steps that Treasury has taken to implement EESA. Finally the report concludes with a more in-depth analysis of the current financial instability including potential causes of financial instability in general some sources of the current instability and how financial instability may spill over into the broader economy.,Private
analyzes the factors that determine the cost of electricity from new power plants. These factors - including construction costs fuel expense environmental regulations and financing costs - can all be affected by government energy environmental and economic policies. Government decisions to influence or not influence these factors can largely determine the kind of power plants that are built in the future. For example government policies aimed at reducing the cost of constructing power plants could especially benefit nuclear plants which are costly to build. Policies that reduce the cost of fossil fuels could benefit natural gas plants which are inexpensive to build but rely on an expensive fuel. The report provides projections of the possible cost of power from new fossil nuclear and renewable plants built in 2015 illustrating how different assumptions such as for the availability of federal incentives change the cost rankings of the technologies.,Private
The United States has responded to the World Food Program (WFP) appeal for food aid and its own food aid funding shortfall by announcing a release of $200 million from the Bill Emerson Humanitarian Trust (BEHT) a reserve of commodities and cash that can be used to meet unanticipated emergency food aid needs. Congress is considering an FY2008 emergency supplemental appropriation for emergency food aid requested by the Administration. The President announced on May 1 2009 a request for Congress to appropriate an additional $770 million in FY2009 to deal with the international food situation.,Private
As communities across the country saw long lines of sick and elderly citizens waiting in vain for flu vaccine policymakers asked why the national system to provide this potentially life-saving product was so unreliable and what could be done about it. Some have expressed concern that this situation bodes ill for national preparedness for an influenza pandemic or a large-scale bioterrorism event. describes the current system of flu vaccine production and delivery the causes of supply problems and options for improvement.,Private
provides an overview of the current Terrorism Risk Insurance Program general background on the issue and a summary of current legislation.,Private
On May 9 2007 President George W. Bush issued National Security Presidential Directive (NSPD) 51 which is also identified as Homeland Security Presidential Directive (HSPD) 20 on National Continuity Policy. The directive updates longstanding continuity directives designed to assure that governing entities are able to recover from a wide range of potential operational interruptions. Executive branch efforts to assure essential operations are similar to those that are broadly integrated into many private sector industries. Government continuity planning also incorporates efforts to maintain and preserve constitutional government based on the assumption that certain essential activities typically provided by government must be carried out with little or no interruption under all circumstances.,Private
The 110th Congress may examine the relationship between the United States and the WTO in two ways. Congress may consider implementing legislation for a potential Doha Round agreement. U.S. Trade Promotion Authority (TPA) expired on July 1 2007 however Congress may extend or reauthorize TPA to consider such an agreement. Secondly Congress may consider changes to U.S. laws in response to WTO dispute settlement procedures.,Private
Livestock industry groups animal health officials and the U.S. Department of Agriculture (USDA) have been working to establish a nationwide identification (ID) system capable of quickly tracking animals from birth to slaughter to deal with animal diseases and/or to satisfy foreign market specifications. Some consumer groups are among those who believe ID also would be useful for food safety or retail labeling purposes. Not all producers support a new program fearing it will be costly and intrusive. In the 110th Congress measures with animal ID and/or traceability provisions include H.R. 1018 H.R. 1148/S. 654 H.R. 2301 H.R. 3485 H.R. 3624 and S. 1292.,Private
"The federal material witness statute provides that ""If it appears from an affidavit filed by a party that the testimony of a person is material in a criminal proceeding [including a grand jury proceeding] and if it is shown that it may become impracticable to secure the presence of the person by subpoena a judicial officer may order the arrest of the person and treat the person in accordance with the provisions of section 3142 of this title [relating to bail]. No material witness may be detained because of inability to comply with any condition of release if the testimony of such witness can adequately be secured by deposition and if further detention is not necessary to prevent a failure of justice. Release of a material witness may be delayed for a reasonable period of time until the deposition of the witness can be taken pursuant to the Federal Rules of Criminal Procedure"" 18 U.S.C. 3144. In response to objections that the authority had been misused H.R. 3199 as reported by the House Judiciary Committee required Justice Department reports on use of the authority in a grand jury context. The provision was dropped before the bill was taken up. The version sent to the President after passage had no such provision. S. 1739 would rewrite section 3144 among other things establishing explicit and more demanding standards for arrest and detention and imposing explicit time limitations on detention.",Private
Throughout its history the National Railroad Passenger Corporation (Amtrak) which was once envisioned as a for-profit corporation has failed to achieve a profit and has needed to rely on annual federal subsidies for its survival. Despite this there has been enough support in Congress and at times also in the White House to provide just enough subsidies to keep Amtraks trains running. There has not however been enough federal and state financial support for Amtrak as a money losing (some would add at least at times mismanaged) operation to develop its routes into the robust national network that intercity passenger rail advocates had hoped for. That Amtrak has teetered on the edge of a shutdown many times only to be saved by federal subsidies raises the questions of why and to whom a national intercity rail network matters.,Private
provides an overview of significant congressional and presidential regulatory reform efforts within the past 20 to 30 years. The report references numerous statutes and executive orders governing the federal rulemaking process.,Private
provides an overview of how federal lands and resources are managed the agencies that manage the lands the authorities under which these lands are managed and some of the issues associated with federal land management.,Private
provides an overview of the federal rulemaking process and a discussion of the major laws and executive orders that prescribe the procedures agencies are to apply when promulgating regulations.,Private
summarizes the Food Quality Protection Act of 1996 (FQPA) enacted by the 104th Congress as Public Law 104-170. It also analyzes issues in the regulation of pesticide sales and use and the potential impact of FQPA amendments to the Federal Insecticide Fungicide and Rodenticide Act (FIFRA) and the Federal Food Drug and Cosmetic Act (FFDCA). Appendix A describes the authorities and provisions of the FIFRA and FFDCA as amended by FQPA. Appendix B provides a section-by-section summary of Public Law 104-170.,Private
In response to growing concerns about the availability of student loans for the 2008-2009 academic year Congress passed Ensuring Continued Access to Student Loans Act of 2008 (H.R. 5715; P.L. 110-227) which was signed into law on May 7 2008. The act raises loan limits for Stafford loans (which some claim would reduce demand for private student loans) provides new options for parent borrowers expands the lender-of-last-resort program and allows the Secretary of Education to purchase FFEL student loan assets from lenders. The Secretary has announced plans to purchase student loans originated for the 2008-2009 school year. Some Members of Congress and participants in the student lending market have called for consideration of additional measures that might introduce liquidity into the market for securitized student loans using the Federal Financing Bank or other federal entities.,Private
"In February 2007 legislation was introduced that would open the way for commercial cultivation of industrial hemp in the United States (H.R. 1009; in the 109th Congress H.R. 3037). The Industrial Hemp Farming Act of 2007 would amend Section 102 of the Controlled Substances Act (21 U.S.C. 802(16)) to specify that the term ""marijuana"" does not include industrial hemp. Such a change would mean that state law would determine whether producers could grow and process industrial hemp within state borders under state regulations. Currently the Drug Enforcement Administration (DEA) determines whether any industrial hemp production authorized under a state statute will be permitted and it enforces standards governing the security conditions under which the crop must be grown.",Private
discusses the win by incumbent Ilkham Aliyev in Azerbaijan's October 15 2008 presidential election. It describes the campaign and results and examines implications for Azerbaijani and U.S. interests.,Private
describes Title XII of the House-passed H.R. 6 in the 109th Congress and other sections that deal with electric power issues. In part Title XII would create an electric reliability organization (ERO) that would enforce mandatory reliability standards for the bulk-power system. All ERO standards would be approved by the Federal Energy Regulatory Commission (FERC). Under this title the ERO could impose penalties on a user owner or operator of the bulk-power system that violates any FERC-approved reliability standard. This title also addresses transmission infrastructure issues. The Secretary of Energy would be able to certify congestion on the transmission lines and issue permits to transmission owners. Permit holders would be able to petition in U.S. district court to acquire rights-of-way for the construction of transmission lines through the exercise of the right of eminent domain. A provision that would have required FERC to approve participant funding for new transmission lines was removed in markup by the House Committee on Energy and Commerce.,Private
The USA PATRIOT Improvement and Reauthorization Act (Reauthorization Act) P.L. 109-177 120 Stat. 192 (2006) contains a number of death penalty related provisions. Some create new federal capital offenses making certain death-resulting maritime offenses punishable by death. Some add the death penalty as a sentencing option in the case of pre-existing federal crimes such those outlawing attacks on mass transit. Some make procedural alterations such as those governing federal habeas corpus provisions for state death row petitioners. Other proposals offered during the 109th Congress followed the same pattern: some new crimes; some new penalties for old crimes; and some procedural adjustments. Other than the Adam Walsh Child Protection and Safety Act P.L. 109-248 120 Stat. 587 (2006) none of the other proposals were enacted although one House or the other approved several. Among these H.R. 1279 would have amended the venue provision for capital cases and made it a federal capital offense to use the facilities of interstate commerce to commit multiple murders and another to commit murder during and in relation to a drug trafficking offense. As would have H.R. 4472. H.R. 1751 and H.R. 4472 would have made it a federal capital offense to murder a federally funded public safety officer. H.R. 3132 would have created special expedited habeas review of state child murder cases. And S. 2611 would have made murder committed during the course of certain federal offenses a capital offense. Of the capital proposals pending at adjournment H.R. 4923 and S. 122 would have abolished the death penalty as a federal sentencing alternative and H.R. 379 would have imposed a moratorium barring the states from imposing or carrying out the death penalty.,Private
"Federal law promises criminal defendants a proper venue i.e. trial in the district in which the federal crime was committed. A crime is committed in any district in which any of its ""conduct"" elements are committed. Some offenses are committed entirely within a single district; there they must be tried. Others begin in one district and are completed in another. They may be tried where they occur unless Congress has limited the choice of venue for the particular offense. Conspiracy may be tried in any district in which an overt act in its furtherance is committed at least when the commission of an overt act is an element of the conspiracy statute at issue. Crimes committed beyond the territorial confines of the United States are usually tried in the district into which the accused is first brought. The court may grant a change of venue at the behest of the defendant to avoid undue prejudice for the convenience of the parties or for sentencing purposes. is an abridged version of CRS Report RL33223 Venue: A Legal Analysis of Where a Federal Crime May Be Tried by Charles Doyle stripped of the footnotes and most of the citations to authority found in the longer version. Related reports include CRS Report RS22360 Venue for Federal Criminal Prosecution: Proposals in the 109th Congress by Charles Doyle.",Private
highlights the differences between the construct of tailored deterrence and the more general concept of strategic deterrence that guided U.S. nuclear policy during the Cold War. It then identifies a number of issues that Congress might address when it reviews these differences including the question of whether detailed and tailored attack plans are more likely to enhance deterrence or more likely to lead to the early use of nuclear weapons and the question of whether tailored deterrence provides any guidance about the future size and structure of U.S. nuclear forces.,Private
Multiple proposals to advance programs that reduce greenhouse gases have been introduced in the 110th Congress. S. 2191 was reported May 20 2008 from the Senate Committee on Environment and Public Works. An amended version of S.2191 S. 3036 was considered by the Senate in June 2008 but a vote to invoke cloture failed. In general these proposals would create market-based greenhouse gas reduction programs along the lines of the trading provisions of the current acid rain reduction program established by the 1990 Clean Air Act Amendments. presents a side-by-side comparison of the major provisions of those bills and includes a glossary of common terms (Appendix C).,Private
"discusses the statutory and congressional rule structure under which Members of the House and Senate under an exception to the gift Rules may generally accept from some private sources  other than registered lobbyists or registered foreign agents  necessary travel expenses including transportation food and lodging for travel ""in connection with"" their official duties such as for factfinding trips conferences or symposia under certain circumstances and limitations.",Private
begins by examining how the saving rate is measured and what those data show. Next it discusses how asset value appreciation can affect household saving behavior. Finally it assesses what the decline in the household saving rate means with respect to both retirement security and the national economy.,Private
examines the U.S. exposure to tsunamis and earthquakes and the early warning systems that are currently in place to detect these risks. It also examines both the unique nature of catastrophic risk and the challenges that private insurers and reinsurers face in insuring such risks. Finally the report summarizes the historical efforts to implement a federal program to insure and mitigate risks associated with large-scale natural disasters.,Private
uses regression analysis of quarterly national data from 1948 to 2005 (and a sub-sample from 1980 to 2005) to answer three questions. First do higher imports systematically correspond to periods of high unemployment or low employment growth? Second do higher trade deficits correspond to high unemployment or low employment growth? Third do higher imports or trade deficits correspond to weak growth in average worker compensation?,Private
"In view of the growing impact of hedge funds on a variety of financial markets the Securities and Exchange Commission (SEC) in October 2004 adopted a regulation that requires hedge funds to register as investment advisers disclose basic information about their operations and open their books for inspection. The regulation took effect in February 2006 but on June 23 2006 a court challenge was upheld and the rule was vacated. S. 1402 and H.R. 2586 would reinstate the SEC's authority. H.R. 2683 would require defined benefit pension plans to disclose investments in hedge funds. In December 2006 the SEC proposed raising the ""accredited investor"" standard - to be permitted to invest in hedge funds an investor would need $2.5 million in assets instead of $1 million.",Private
Because of drop in demand farmers have asked for and received compensation and assistance from cigarette manufacturers and the federal government. Manufacturers pledged $5.15 billion in payments to farmers over 12 years. Also Congress has approved $328 million in tobacco loss payments to farmers for FY2000 $340 million for FY2001 another $129 million for FY2001 and $53 million for FY2003. In addition losses on 1999-crop price support loan stocks amounting to $625 million where shifted to taxpayers.,Private
The federal government affects the supply and demand of various agricultural goods through farm income support and food donation programs. The U.S. Department of Agriculture (USDA) provides payments to farmers and landowners for producing certain program commodities. Ranking commodities by the level of support depends on the criteria and time period. Over FY2003-FY2005 USDA expects to spend about $11 billion annually on farm payments. In total outlays feed grains receive the most support (29% of the total) followed by wheat dairy and cotton (15%-18% each). However using different criteria based on the proportion of crop revenue from government payments rice peanuts and wool and mohair receive a higher percentage of revenue from the government (42%-51%) than cotton wheat and feed grains (12%-25%). USDA also purchases some of these program commodities and other non-program commodities and processed products for use in domestic and international food aid programs. In FY2003 USDA purchased commodities totaling $1.5 billion for domestic food assistance and $1.3 billion for international food aid. Beef was the most purchased commodity for domestic programs (15% of the total) followed by cheese (14%) and chicken (9%). The child nutrition and school lunch programs were significant users of these commodities. Wheat is the most-purchased commodity for international food aid programs (33%).,Private
Congress requires the Overseas Private Investment Corporation and other U.S. agencies whose programs have the potential for adversely affecting the environment abroad to develop and follow an established set of guidelines to mitigate the environmental impact of its programs.,Private
U.S. firms have long received a tax benefit for operations in Puerto Rico and other U.S. possessions. The Clinton Administration for several years has proposed extending a modified version of the credit beyond its expiration date and several proposals in Congress would also modify and extend the credit.,Private
As part of his response to the September 11 2001 terrorist attacks on the World Trade Center and the Pentagon President George W. Bush formally declared national emergencies on September 14 and 23 pursuant to the National Emergencies Act. The Presidents actions follow a long-standing tradition of alerting the nation to a crisis threatening public order and constitutional government. Under current arrangements such declarations also allow the President to make use of activated authority on a selective basis as appropriate for responding to the emergency at hand. Some 60 provisions of law may be brought into force by an emergency declaration. chronicles the actions taken by President Bush pursuant to his national emergency declarations as well the issuance of additional such declarations concerning terrorism.,Private
starts with background information and data on the commercial relationship and then discusses selective issues associated with trade in agricultural products trade in services and foreign direct investment. A concluding section assesses prospects for future cooperation and conflict.,Private
In recent years numerous studies have addressed various concerns and provided recommendations regarding U.S. foreign aid policy funding and structure. Views range from general approval of the F process as a first step toward better coordination of aid programs and the need to build on it to strong criticism of the creation of the F Bureau its inadequacy in coordinating or reforming much of what is wrong with foreign aid and the need to replace it with a cabinet-level department of foreign aid. While the 14 studies surveyed by the Congressional Research Service (CRS) emphasize different aspects of the importance of U.S. foreign assistance all agree that foreign assistance must be reformed to improve its effectiveness. Of the 16 recommendation categories CRS identifies only enhancing civilian agency resources has the support of all of the studies covered in this report. The next two most-often cited recommendations are raising development to equal status with diplomacy and defense and increasing needs-based foreign aid while encouraging recipientgovernment ownership of aid effectiveness. Half of the studies urge a greater congressional role in foreign aid budgeting and policy formulation.,Private
tracks foreign aid funding levels to Latin America and the Caribbean over the last three years. The annual State Department Foreign Operations and Related Programs Appropriations bills are the vehicles by which Congress funds foreign assistance programs. Congress completed action on FY2008 funding in a Consolidated Appropriations Act Division J (H.R. 2764) passed the week of December 17 2007. Congress will likely continue to take interest in a number of related issues including the level of aid the effectiveness of counternarcotics assistance and how best to address the spread of HIV/AIDS and address poverty in the region.,Private
Since 1988 the United States has imposed sanctions against Burma including congressional passage in 2003 of the Burma Freedom and Democracy Act (P.L. 108- 61) banning imports from Burma (renewed by Congress in 2006). The Bush Administration proposed that the U.N. Security Council consider the Burma situation and introduced a resolution in the Council in December 2006. China and Russia vetoed the resolution in January 2007 and blocked a U.S. attempt to secure Security Council consideration of sanctions in September 2007. Since then the Administration issued several executive orders prohibiting U.S. financial dealings and imposing a travel ban on named Burmese individuals and companies connected to the SPDC.,Private
is an overview of U.S. foreign assistance to the Middle East from FY2003 to FY2009 and of the FY2009 budget request. It includes a history of aid to the region a review of foreign aid levels a description of selected country programs and an analysis of current foreign aid issues. It will be updated periodically to reflect recent developments. For foreign aid terminology and acronyms see the glossary appended to this report.,Private
is a guide to one of the regular appropriations bills that Congress considers each year. It is designed to supplement the information provided by the House Subcommittee on Foreign Operations and the Senate Subcommittee on State Foreign Operations and Related Programs. It summarizes the status of the bill its scope major issues funding levels and related congressional activity.,Private
The United States and the Lao People's Democratic Republic (LPDR) cooperate in important areas despite disagreements regarding human rights policies in Laos and the LPDR's strong ties with China and Vietnam. Areas of U.S.-Laos cooperation include: the recovery of Americans missing in action (MIAs) counter-narcotics efforts the removal of land mines and avian flu. Social and Economic conditions in Laos reportedly have improved in some areas. The country was upgraded to Tier 2 on the U.S. State Department's trafficking in persons list (2007) for making significant efforts to curtail trafficking although significant problems remain. Religious freedom reportedly has improved particularly in urban areas. Opium production and use have dropped dramatically since 1998.3 The country reportedly has made progress in deepening economic reforms as it prepares to apply for membership in the World Trade Organization (WTO).,Private
On Thursday May 24 the House and Senate approved a compromise on H.R. 2206 a bill providing $120 billion in supplemental appropriations for FY2007. The President signed the bill into law P.L. 110-28 on May 25. The bill does not set deadlines for withdrawing troops from Iraq but it does establish political and security benchmarks for progress by the Iraqi government and it makes the provision of most new economic assistance to Iraq conditional on achieving specific goals. In all H.R. 2206/P.L. 110-28 provides $120.0 billion in new funding. Most of that amount $99.4 billion is for the Department of defense of which $94.7 billion is for military operations $1.6 billion for military construction and $3.1 billion for military base realignment and closure. The bill also provides $6.1 billion for international affairs including assistance to Iraq and Afghanistan. And the bill provides $14.5 billion for domestic programs including $6.3 billion for hurricane relief $2.9 billion more than the Administration requested; $3.0 billion for agricultural disaster assistance; $1.8 billion for veteran's health programs; $1.1 billion for homeland security measures; $393 million for state children's health insurance program shortfalls; $465 million for fire fighting; $425 million for secure rural school; and $510 million for a variety of smaller programs. The final bill does not provide funds for pandemic flu preparedness or low income energy assistance that were included in earlier measures.,Private
On March 4 2004 the Senate Foreign Relations Committee ordered reported S. 2144 the Foreign Affairs Authorization Act FY2005. Division B of the measure is designated as the Foreign Assistance Authorization Act FY2005 text that is largely patterned after foreign aid authorizing legislation (S. 1161) debated but not passed in the Senate last year. Division B of S. 2144 authorizes about $16.9 billion for most but not all foreign assistance programs funding many economic and military aid activities at levels requested by the Administration for FY2005. Division B also incorporates two policy initiatives: the Radiological Terrorism Security Act and the Global Pathogen Surveillance Act.,Private
In a speech on March 14 2002 President Bush outlined a proposal for the United States to increase foreign economic assistance in FY2004 so that by FY2006 American aid would be $5 billion higher than three years earlier. The new funds would be placed in a Millennium Challenge Account (MCA) and be available on a competitive basis to a few countries that have demonstrated a commitment to sound development policies and where U.S. support is believed to have the best opportunities for achieving the intended results. Congress will play a key role in the MCA initiative by considering authorization and funding legislation and in confirming the head or CEO of the proposed Millennium Challenge Corporation. A number of issues are likely to be addressed in the congressional debate including country eligibility criteria performance indicators creation of a new agency to manage the MCA and budget considerations.,Private
describes the history and the issues involved in the longstanding differences between Congress and the executive branch over U.S. policy toward the Indonesian military (ABRI). It describes two past episodes when these differences broke out: the period of Indonesian radicalism under President Sukarno in the early 1960s and the initial years of the Indonesian military occupation of East Timor in the late 1970s. It outlines the different views of the Indonesian military between its congressional critics and the executive branch officials who have promoted close U.S. relations with it. The issues between Congress and the Bush and Clinton Administration in the 1990s are discussed within this framework culminating in American policy toward the ABRI in 1998 as Indonesia's economic-political crisis led to the downfall of President Suharto. Specific issues of the 1990s discussed in the report including U.S. training of Indonesian military personnel and U.S. arms sales to Indonesia likely will come to new legislative attention in the near future.,Private
"At several meetings with Russian President Vladimir Putin President George W. Bush stated that his administration will work with the Congress to grant Russia permanent ""normal trade relations"" (PNTR) status. The change in Russia's trade status will require legislation to lift the restrictions currently applied to Russia under Title IV of the Trade Act of 1974 which includes the ""freedom-of-emigration"" requirements of the Jackson-Vanik amendment. On November 19 2006 U.S. and Russian officials signed the bilateral agreement on Russia's accession to the World Trade Organization (WTO). This step allowed Russia to move much closer to acceding to the WTO. Members may confront the issue of whether to grant Russia PNTR during the second session of the 110th Congress.",Private
President Bush Members of Congress and analysts outside government have suggested that the United States provide threat reduction and nonproliferation assistance to nations outside the former Soviet Union. highlights differences among these proposals. Some propose expanding assistance to contain proliferation; others support programs to stop terrorists from acquiring weapons of mass destruction (WMD). Some support assisting only those nations with WMD programs; others believe the assistance should go to any nation with materials or knowledge that could contribute to WMD programs. Some support assistance with the storage or elimination of weapons; others believe the United States should lock down all materials that might be used in WMD. Some believe the United States can fund expanded programs from the existing budget for nonproliferation and threat reduction assistance; others support large increases in the existing budget.,Private
"Recent incidents involving ""leaks"" of classified information have heightened interest in the legal framework that governs security classification access to classified information and penalties for improper disclosure. Classification authority has generally rested with the executive branch although Congress has enacted legislation regarding the protection of certain sensitive information. While the Supreme Court has stated that the President has inherent constitutional authority to control access to sensitive information relating to the national defense or to foreign affairs no court has found that Congress is without authority to legislate in this area. provides an overview of the relationship between executive and legislative authority over national security information and summarizes the current laws and regulations that form the legal framework protecting classified information.",Private
The terrorist attacks of September 11 2001 and subsequent discussions of religious extremism have called attention to Islamic puritanical movements known as Wahhabism and Salafiyya. Al Qaeda leaders and their ideological supporters have advocated a violent message that some suggest is rooted in these conservative Islamic traditions. Other observers have accused Saudi Arabia the birthplace of Wahhabism of having disseminated religious ideology that promotes hatred and violence targeting the United States and its allies. Saudi officials strenuously deny these allegations. provides a background on these traditions and their relationship to active terrorist groups; it also summarizes recent charges and responses including the findings of the final report of the 9/11 Commission and relevant legislation in the 110th Congress.,Private
Two basic methods are used by the Senate to bring legislation to the floor for consideration. The Senate at the majority leader's request grants unanimous consent to take up a matter or agrees to his motion to proceed to consider it. Because the motion to proceed is subject to debate in most circumstances it is not frequently used. Both methods are derived from the basic premise that the Senate as a body may decide what matters it considers. The Senate may also use the same two methods to bring up executive business (nominations and treaties).,Private
The Convention on the Elimination of All Forms of Discrimination against Women (CEDAW) has been pending before the Senate Foreign Relations Committee since its submission by President Carter in 1980. The treaty requires States parties to take all appropriate measures to eliminate discrimination against women in political and public life law education employment health care commercial transactions and domestic relations. While the Committee briefly considered the treaty in 1994 the full Senate has never done so. The Clinton Administration has repeatedly expressed support for ratification and asked the Senate to give its approval to ratification. provides an overview of the Convention and U.S. position on possible adherence.,Private
The 110th Congress has continued to consider ocean policy and management recommendations of the two commission reports and the President's response. Approaches range from the comprehensive changes in ocean governance and administrative structure proposed in the Oceans Conservation Education and National Strategy for the 21st Century Act (H.R. 21 and S. 3314) to specific topics such as reauthorization of the Coral Reef Conservation Act of 2000 (H.R. 1205 and S. 1580).,Private
The Bush Administration completed its congressionally-mandated Nuclear Posture Review in December 2001. The review led to major changes in U.S. nuclear policy. The FY2004 request includes four nuclear weapon initiatives: (1) rescinding the ban that Congress imposed in 1993 on R&D on low-yield nuclear weapons; (2) $6 million for the Advanced Concepts Initiative to begin certain studies of weapon-related science and technology; (3) $15 million to continue a study of the Robust Nuclear Earth Penetrator in which an existing bomb would be converted into a weapon able to penetrate into the ground before detonating to improve its ability to destroy buried targets; and (4) $25 million to enable the United States to conduct a nuclear test within 18 months of a presidential order to test and for related purposes. provides the policy context for the four initiatives. For each it then presents a description history FY2004 legislative actions and issues for congress.,Private
"To a large extent each committee has considerable flexibility in how it goes about ""marking up"" a measure or matter before it. For instance during the 105th Congress committee rules for the Senate Foreign Relations Committee stipulated that insofar as practicable ""proceedings of the Committee will be conducted without resort to the formalities of parliamentary procedure."" By comparison other committees identify detailed procedures for their markup meetings.",Private
