Text,DocType
type incident civilian injured date time location balad personnel involve contractor summary incident approximately cfeb task force tactical operation center notify unknown individual injured hangar upon investigation follow incident take place follow approximately cfeb x civilian return office hangar breathing heavily hold chest slump chair civilianilians office task force notify call emergency medical service arrive transport hospital status civilian provide information,Private
vehicle transport x civilian iraqi local national x civilian u citizen dealertained ip checkpoint travel escort dealertainees transport name work worldwidealer instal satellite system throughout liaison officer spoke en route baghdad basrah dealertained unknown reason ip liaison officer later spoke dealer beer cono informationrmed status apply however fully process yet accord dealer beer standard procedure small group like travel low key country information,Private
improvised explosive device april april military police escort civilian convoy military police escort struck improvised explosive device x damage flat tire damage door patrol x wound action x u military police x u civilian convoy self recover vehicle patrol go forward operating base shield take care casualty update battle non commission officer div call state air medical evacuation enroute pickup two casualty improvised explosive device strike casualty air medical evacuationed csh air asset helicopter update battle non commission officer one casualty minor shrapnel wound leg military police suffer minor shrapnel wound stable improvised explosive device described possibly efp ripped back end leave copper residue also reporouted memorandum instruction ministry interior command post check point meter south blast site route update battle non commission officer patrol field artillery receive report ip patrol local national man shot death vicinity route person person unknown ip investigate incident patrol personal information murder victim report military treatment facility update battle non commission officer convoy struck improvised explosive device element summary x improvised explosive device strike x wound action x u civilian x u update improvised explosive device detonate target convoy prepare make right hand turn route onto route personal security detail convoy pass location ahead target without incident engage passenger side,Private
escalation force km southeast fallujah execute defensive action vicinity km southeast fallujah conduct static security operation camp fallujah unit stand post tower observe white truck approach south entry control point close without authorization hand arm signal use effect fire safe direction cause truck stop truck belong contractor help de base direct driver camp action closoutheastd,Private
mountain division light infantry found x attack small arm fire north west corner route husky first vehicle silver ford excursion body side road vehicle blood vehicle x bullet hole also vehicle arrive second vehicle gold x south injured location locate vicinity second vehicle x drive transporouted x injured csh dead iz work security subsidiary group dead iz work,Private
convoy attack small arm fire convoy enter south gate x injury convoy pass overpass south bound right route force engage small arm fire least x aif overpass passing overpass engage additional aif side road injuryured vehicle convoy arrival camp victory wound action medical evacuation csh,Private
one attack property damage iraqi security team plant still place however hillah plant conduct orderly movement regional embassy compound base possible threat report area several source report possible millimeter would come town security decide execute orderly movement hillah regional embassy compound,Private
c surface air missile eair defense assign police acair defenseemy kidnap unknown terrorist surface air missile eair defense rid two brother three kidnap four arm iraqi men light friendly force third brother friend process look brother farm area become kidnap victim held surface air missile house allegedly torture accord later release religious man come house victim held order kidnapper frelease e need whole familyg identify ea area baghdair defense also identify terroriste leair defenseer next day friend release also friend victim interviewed captor interested follow information question ask consistent victim opinion know anything opinion bombing explosion canadian help u get canadian get bair defenseges get comment hair defense work past month period become familiar security measure around hotel police acair defenseemy baghdair defense hotel question indicate hair defense operational interest,Private
c truck trailer border arm individual kidnap driver take truck possibly drove husaybah one driver let go told could prove cargo civilian project u army would let driver truck cargo go cargo trailer generator head baghdad use u army driver state driver told stay outside would move driver ask security element would stay refuse information provide aegis,Private
report mar div g truck trailer border arm aif kidnap driver take truck possibly drove husaybah one driver let go told could prove cargo civilian project u army would let driver truck cargo go liaison officer comment cargo trailer generator head baghdad use u army driver state driver told stay outside would move driver ask security element would stay refuse information provide aegis report injury,Private
update stryker brigade combat team report improvised explosive device small arm fire attack convoy mosul along asr attack result x south citizen kill x injured u x vehicle destroyed remain element continued medical treatment scout weapon team go site confirm presence destroyed vehicle location kill action unknown,Private
vehicle convoy attk improvised explosive device team transport one principle camp mosul attk take place mandatory supervise release approx kilometer south mosul improvised explosive device detonate within foot lead vehicle vehicle identifimprovised explosive device four door sedan driver individual stand outside hold ak ubiquitous russian design machine pistol avtomat kalashnikov vehicle fire vehicle battle damage assessment four individual convoy receive minor injury x vehicle receive minor damage principle attack organization currently unknown,Private
improvised explosive device attack set convoy six vehicle transport personnel improvised explosive device place lead vehicle armored ford excursion destroyed towed bayji plant injury,Private
z dyncorp contract mi hip helicopter make hard land due poor weather ali khail district paktya province injury report afghan national police secure site dyncorp contractor aircraft afghan national police jiji afghan national police station help secure area operation task force task force fury undertook operation mountain fury eastern province quick reaction force respond time aircraft can not continue mission due heavy snow international security assistance force track,Private
z reserve component west report improvised explosive device strike rpac report small arm fire ambush dyn corp convoy z ff provide detail event follow dyn corp convoy proceed road close iranian border notice two bag similar humanitarian assistance food kit side road convoy swerve avoid blast reserve componentimprovised explosive device detonate blast ff notice two individual flee assume perform observation activity injury damage report information att z nothing report event close z ismall arm fire,Private
meeting laghman afghan national police lieutenant general abdul kariem omaryar laghman provincial chief police provincial reconstruction team engineer conduct quality assurance grid reference quality control laghman joint provincial coordination center jpcc police technical advisory team dyncorp take photo new moi supply equipment winter uniform boot sock thermal wear kalashikov hand held machine gun rocket propel grenade associate ammo arrive laghman provincial police headquarters dec disseminate dec iw information combine joint task force goal ensure security within province enhance security afghan national police provide guidance appropriate channel discussion item iw mois distribution winter uniform b afghan national auxiliary police reserve component east probably another month c heavy weapon order bound new afghan national police checkpoint building diagram light tactical vehicle ltvs jpcc combine security transition command request laghman afghan national police poc sign ltvs codan mount radio combine security transition command district police headquarters site assessment police technical advisory team want ensure general omaryar aware combine security transition command contractor visit laghman afghan national police district alishang alingar dowlat shah qarghahyi nov purpose contractor visit conduct initial site assessment future district police headquarters additional meeting attendee tsgt david pacheco mehtar lam provincial reconstruction team police technical advisory team ncoic mr mark allen dyncorp advisor mr wayne kornbrath dyncorp advisor mr steve grainger dyncorp advisor mr peter short dyncorp security support mirwais mehtar lam provincial reconstruction team cat interpreter provincial reconstruction team assessment thursday nov general omaryar inform tsgt pacheco laghman afghan national police representative travel kabul pick afghan national police supply moi winter uniform boot thermal wear sock fact supply equipment moi bound laghman good thing long overdue general omaryar thanked coalition force provide supply equipment police technical advisory team ask general omaryar plan distribute new supply state would first take care mehtar lam quick reaction force plan inform district police chief provide list mention every year afghan national police receives new item example boot moi require swap order get new pair boot afghan national police must turn old one b general omaryar kept loop moi police technical advisory team concern delay afghan national auxiliary police recruiting training hire c last week police technical advisory team provide general omaryar copy laghman provincial headquarters afghan uniformed police gun fielding past weekend moi provide follow weapon ammo laghman provincial police headquarters kalashikov hand held machine gun machine gun rocket propel grenade grenade launcher rocket propel grenade frag grenade rocket propel grenade og peace keep mission kalashnikov machine gun modernize ammo wolf ammo amd kalashikov hand held machine gun general omaryar pleased hear laghman may receive new afghan national police checkpoint facility ask checkpoint locate tsgt pacheco mention afghan national police leadership decide new location day general omaryar appoint laghman provincial chief police oct decide checkpoint location discuss next meeting general omaryar decide would laghman afghan national police poc ltvs tsgt pacheco forward contact info m heidi meyer combine security transition command pmi major whitney sherrill combine security transition command prd major karl linderman combine security transition command prd resource police technical advisory team hop general omaryar would delegate responsibility another afghan national police mention previous assessment general omaryar micro manages fails delegate responsibility present time failure delegate appear weakness leader district police chief inform general omaryar contractor visit location conduct site assessment future district police headquarters tsgt pacheco mention exact timeframe construction uncertain combine security transition command hop start date around mar general omaryar thanked coalition force support review combine security transition command jpcc pre fab contract first lieutenant sakia mehtar lam engineer determine yhe contractor fail comply generator requirement specify contract rest jpcc construction compliance major whitney sherrill combine security transition command prd aware issue address concern contractor general omaryar continued demonstrate willingness cooperate police technical advisory team dyncorp security aspect fact share news bound moi supply equipment speaks volume nothing hide take time meet talk police technical advisory team dyncorp appear genuinely concerned bring security reform laghman province,Private
dyncorps initial meeting qarghahy amp apos chief police request information quarterly assessment afghanistan national solidarity program ansp construction project provincial reconstruction team comment today police technical advisory team dyncorp mission main objective dyncorps initial meeting colonel abdul aziz qarghahyi chief police task colonel abdul aziz request information rfi total personnel assign rank distribution training equipment weapon hand weapon order vehicle hand vehicle order communication equipment hand communication equipment order tour new afghan national police facility construction project note police technical advisory team last visit qarghahyi occur jul since aug police technical advisory team ops tempo affected external factor day incident qalha najel alishang sep suicide vehicle born improvised explosive device suicide car bomb jul lieutenant mohammad zalmi qarghahyi chief police colonel abdul aziz alishang chief police meeting attendee colonel abdul aziz qarghahyi chief police tsgt david pacheco mehtar lam provincial reconstruction team police technical advisory team ncoic mr bruno cavazos dyncorp jon mehtar lam provincial reconstruction team cat interpreter item discussion validate qarghahyi oct quarterly assessment number receive laghman provincial police headquarters police technical advisory team review discuss assessment category request information colonel abdul aziz rational past quarter police technical advisory team visit qarghahyi couple time qarghahyi provide information request allows police technical advisory team dyncorp conduct assessment laghman provincial police headquarters record keep process police technical advisory team dyncorp stress importance reporting accurate information quarterly assessment dyncorp ask pay issue associate current afghan national police pay program colonel abdul aziz take police technical advisory team dyncorp tour new afghan national police facility construction project combine joint task force goal ensure security within province enhance security afghan national police provide guidance appropriate channel meeting assessment colonel abdul aziz understands quarterly assessment information depicts current readiness qarghahyi afghan national police use identify personnel shoot move communicate issue deficiency colonel abdul aziz offer provide assessment data within next day assist colonel abdul aziz staff future assessment reporting requirement police technical advisory team offer provide colonel abdul aziz copy quarterly assessment pashto dari colonel abdul aziz agree police technical advisory team suggestion offer support police technical advisory team dyncorp team colonel abdul aziz like current afghan national police pay program didnt identify pay issue time afghanistan national solidarity program ansp funding construction new qarghahyi afghan national police facility new facility two story building follow feature kitchen din facility three room afghan national police live rest relax bathroom female confinement facility male confinement facility separate office space senior officer chief police counter terrorism personnel logistics administration etc armory colonel abdul aziz uniform appearance presentable always willing support coalition endeavor,Private
z reserve component north report attack dyncorp building grid reference km southeast kunduz provincial reconstruction team kunduz province dyncorp receive x rocket propel grenade rocket small arm fire provincial reconstruction team kunduz communication kunduz provincial reconstruction team international security assistance force troop involve time injury damage report update post rocket explode area kunduz afghan grid reference dyncorp building locate grid reference afghan national army camp grid reference kunduz provincial reconstruction team locate grid reference none location report hit afghan national army soldier respond small arm fire kunduz provincial reconstruction team immediate connection nap afghan national army coalition force area though reconnaissance launch area impact zone conduct yet attack impact flight traffic kunduz afghan afghan national police search angor bogh arrest x person afghan national army coalition force secure search assessment impact zone close dyncorp site estimate kunduz provincial reconstruction team aim attack final assessment conduct daylight impact area identify estimate point origin km south runway kunduz airport village angor bogh update post z x rocket explode area kunduz afghan grid reference x impact kunduz provincial reconstruction team camp grid reference rocket explode bounce hit outer wall provincial reconstruction team grid reference person kill injured structural damage report rocket russian rocket similar chinese mm ground ground rocket type x hit grid reference approximately west dyncorp site x similar rocket type impact grid reference approximately east dyncorp site rocket russian rocket similar chinese mm white phosphorus ground ground rocket type rocket explode completely destroyed bel explosive ordnance disposal day afghan national police afghan national directorate security combine force search area angor bogh daytime arrest x person event close z international security assistance force track,Private
z reserve component west report improvised explosive device strike ff report improvised explosive device strike dynacorp vehicle medical evacuation perform casualty explosion battle damage assessment x civilian wound cat c x usa x nepalese information att z reserve component west report z patient hrt role nothing report event close z z reserve component west reopen event report event rewrite follow z ff report dyncorp struck stationary vbimprovised explosive device white toyota corolla provide overwatch southeast blast site dyncorp vehicle pull kill zone abandon burn place ff grenade sensitive equipment board dyncorp vehicle afghanistan national civil order police vehicle park directly behind vbimprovised explosive device approx dismount also suffer blast afghanistan national civil order police report unknown injury evacuate personnel mean battle damage assessment x civilian wound cat c x usa x nepalese x dyncorp vehicle destroyed nothing report event close z z jan reserve component west reopen event report z jan two additional afghan national police wound action event x afghan national police transport afghan national army hospital camp zafar x afghan national police die wound due heavy wound still critical condition battle damage assessment x afghan national police die wound x afghan national police wound action cat x civilian wound cat c x usa x nepalese x dyncorp vehicle destroyed information att z nothing report event close z international security assistance force,Private
local national boy struck dyncorp vehicle along highway l reference grid coordinate jul u task force raptor r currently provincial coordination center send ambulance afghan national police site crowd form plus local national crowd form person involve accident move regional training center notify coc update task force raptor report local national boy die result accident afghan national police site time task force raptor report dyncorp oic site collect sworn statement individual involve lietenant colonel cushing police mentor team p nangahar state provincial chief police also use compound well subgovernor notify situation control time dyncorp personnel involve incident move kabul pending investigation dyncorp initiate internal investigation afghan cid complete investigation state department conduct investigation start jul general gafar lietenant colonel cushing met family decease child regional training center mtask force headquarters international security assistance force afghanistan news release xxx draft one child kill vehicle accident jalalabad airfield afghanistan july one child kill vehicle accident morning rodat district nangarhar province see attachment,Private
meeting alingar afghan national police captain ahmad shah alingar chief police today police technical advisory team dyncorp mission main objective police technical advisory team dyncorps initial meeting captain ahmad shah alingar chief police former alingar chief police second lieutenant shamsheer khan task captain ahmad shah request information rfi total personnel assign rank distribution training equipment weapon hand weapon order vehicle hand vehicle order communication equipment hand communication equipment order accomplish bio ensure security within province enhance security afghan national police provide guidance appropriate channel ass captain ahmad shah organizational skill police technical advisory team review discuss quarterly assessment category request information captain ahmad shah police technical advisory team stress importance reporting accurate information quarterly assessment follow question ask type crime occur alingar kidnapping female dispute tribe government property land drug problem alingar plan discus drug control village elder seek assistance help keep drug alingar prevent may want plant harvest drug many checkpoint alingar include observation post man level include afghan national directorate security applicable checkpoint observation post observation post top mountain ridge line across alingar district center afghan national police ak ubiquitous russian design machine pistol avtomat kalashnikov day rotation receive food daily afghan national police utilizes donkey assist transport supply checkpoint alingar river afghan national police ak ubiquitous russian design machine pistol avtomat kalashnikov checkpoint sub governor office afghan national police afghan national directorate security ak ubiquitous russian design machine pistol avtomat kalashnikov bizarre checkpoint afghan national police afghan national directorate security ak ubiquitous russian design machine pistol avtomat kalashnikov locate along main road facility park bench afghan national police afghan national directorate security work sub governor bizarre checkpoint rotate every hour last attack alingar district center rocket propel grenade fire oct rocket propel grenade detonate behind afghan national police compound rocket propel grenade detonate air rocket propel grenade detonate alingar river detonate behind mosque detonate behind house causality minor structural damage alingar district center broken glass sub governor office afghan national directorate security office unknown fire rocket propel grenade second lieutenant shamsheer khan left leave equipment yes mm camera tape recorder converter flashlight also soldier left uniform weapon equipment bios captain ahmad shah lieutenant colonel amunjan accomplish note lieutenant colonel amunjan interim afghan national directorate security lead alingar come kabul additional meeting attendee lieutenant colonel amunjan interim afghan national directorate security lead alingar district tsgt david pacheco mehtar lam provincial reconstruction team police technical advisory team ncoic mr bruno cavazos dyncorp jon ii mehtar lam provincial reconstruction team cat interpreter captain ahmad shah alingar cop past day understands quarterly assessment information depicts current readiness alingar afghan national police use identify personnel shoot move communicate issue deficiency captain ahmad shah offer provide assessment data within next day assist captain ahmad shah staff future assessment reporting requirement police technical advisory team offer provide copy quarterly assessment pashto dari captain ahmad shah agree police technical advisory team suggestion offer support police technical advisory team dyncorp team majority answer question consistent previous leadership crime checkpoint observation post fact second lieutenant shamsheer khan walk moi issue equipment good thing captain ahmad shah mention colonel khalilullah laghman provincial interim cop aware situation police technical advisory team dyncorp need discus issue colonel khalilullah see corrective action take bios captain ahmad shah attend school th grade year kabul police academy year old year afghan national police speaks pashto primary dari secondary attend regional training center twice week time afghan national police national identification anti afghanistan force wear afghan national police uniform cell lieutenant colonel amunjan attend school th grade kabul year old speaks pashto primary dari secondary afghan national police national identification aad cell captain ahmad shah career educate afghan national police unlike former alingar cop th grade education im anxiously wait receive rfi request analyze organizational skill alingar critical district laghman province anti coalition militia activity frequent insurgent likely smuggle weapon fighter cop need free corruption enforce law accordingly shoot move communicate resource desperately need alingar early game ass captain ahmad shah time indicate career educate afghan national police make difference,Private
unknown small arm fire rocket propel grenade l reference grid coordinate z z u afghan national police r afghan national army respond mehtar lam afghan national army embed training team mentor unit afghan national army u version omlt respond xio haq z dyncorp call bayonet tactical operation center report hearing small arm fire explosion west construction camp grid approx distance direction give z task force bayonet call mehtar lam provincial coordination center investigate provincial coordination center state afghan national police command post check point attack injury z dyncorp call task force bayonet tactical operation center report hearing small arm fire explosion come location previously report z task force bayonet tactical operation center call mehtar lam provincial coordination center afghan national police state information previous call injury z task force bayonet contact task force valiant battalion command post check pointt notify dyncorp location give situation report activity near area operation z mehtar lam embed training team mentor unit afghan national army u version omlt call bayonet tactical operation center state receive report injured afghan national police afghan national police command post check point z task force bayonet call mehtar lam provincial coordination center regard wound afghan national police provincial coordination center state afghan national police kill action afghan national police commander afghan national police wound action mehtar lam provincial coordination center state told task force bayonet tactical operation center information previous report case z embed training team mentor unit afghan national army u version omlt wolfpack afghan national army xio haq respond afghan national police command post check point u u v afghan national army ltv z afghan national army mehtar lam respond report injured afghan national police command post check point afghan national army ltv z embed training team mentor unit afghan national army u version omlt xio haq arrive afghan national police command post check point report afghan national police kill action afghan national police mia afghan national police command post check point ranger vehicle disabled need recover z notify embed training team mentor unit afghan national army u version omlt afghan national army currently onsite task force bayonet send wrecker w quick reaction force afghan national police command post check point first light recover afghan national police vehicle z embed training team mentor unit afghan national army u version omlt wolfpack report afghan national police kill action afghan national army report mia currently account z embed training team mentor unit afghan national army u version omlt afghan national army xio haq return base time z wolfpack report receive ineffective small arm fire return base xio haq wolfpack could establish positive identification anti afghanistan force location return fire report recieved wolfpack release point xio haq z nothing report time update feb z gambler quick reaction force dispatch battle damage assessment vec recovery z dispatch falcon w wrecker z afghan national directorate security report abdual aziz qarghyee district police chief body guard kill action also shir mohammad afghan national police tirgari bridge also kill action,Private
meeting laghman afghan national police lieutenant general abdul kariem omaryar laghman provincial chief police check provincial coordination center construction progress laghman provincial afghan national police compound discus security issue lieutenant general abdul kariem omaryar laghman provincial chief police ensure security within province enhance credibility afghan national police provide guidance appropriate channel discussion item combine security transition command provincial coordination center construction project photo obtain combine security transition command b joint provincial coordination center jprovincial coordination center manual standard operating procedure police technical advisory team hand general omaryar dari pashto copy c equipment police technical advisory team inform general omaryar combine security transition command provide jprovincial coordination center equipment furniture map supply provincial reconstruction team need make arrangement equipment deliver combine security transition command jprovincial coordination center training police technical advisory team explain combine security transition command provide jprovincial coordination center training afghan national security force jan afghanistan national security force afghan national security force council nov afghan national police district commander need identify resource deficiency bring afghan national security force council prevent afghan national police increase operational capability readiness recommend solution afghan national police district commander must think creative solution overcome moi logistical issue b afghan national police district commander provide situation report cover occur since last afghan national security force nov crime anti coalition militia intel patrol etc c general omaryar afghan national security force facilitator community police dyncorp discuss community police explain implement correctly could deter counter insurgency operation reduce crime key village elder afghan personnel must faith afghan national police provide effective security therefore report crime possible anti coalition militia activity occur proper allocation placement afghan national police force peak hour crime insurgency operation form police technical advisory team return general omaryar form forward st military police company command officer police technical advisory team kept electronic copy police technical advisory team stress importance continuous communication afghan national police provincial reconstruction team whether police technical advisory team dyncorp order track ensure supply deliver afghan national police moi afghanistan national auxiliary police afghan national auxiliary police program general omaryar aware goa place afghan national auxiliary police hold general omaryar invite provincial reconstruction team opium cultivation production meeting nov laghman provincial police compound old governor compound supposedly village elder laghman district district police chief notify village elder intent meeting stimulate villager refrain participate opium cultivation production violator prosecute discus counter terrorism diag corruption goa aware corruption goa report afghan national police general omaryar inform police technical advisory team dyncorp assistance gul kareem former laghman provincial chief police best friend engineer qarar dr abdullah afghan national directorate security engineer qarar parliament agree come laghman security sit note report earlier bilat provincial reconstruction teammehtarlam laghm dist general omaryar mention former laghman provincial chief police commander gul kareem commander mohammad leeqa take afghan national police vehicle truck depart laghman province general omaryar notify moi incident general omaryar say contact commander leeqa thurya sp cell phone also take commander leeqa return phone general omaryar far provincial coordination center attach photo speak tsgt pacheco contact m heidi meyer combine security transition command pmi major christopher greene replacement concern provincial coordination center vehicle company command officerdan copy jprovincial coordination center manual standard operating procedure intent disseminate information personnel police technical advisory team agree provide additional copy convince general omaryar one copy remain jprovincial coordination center afghan national police education officer educate afghan national police jprovincial coordination center monthly police training program ptp general omaryar laghman afghan national police extremely excite provincial coordination center thanked coalition force support afghan national security force agency afghan national army afghan national directorate security afghan national police include provincial reconstruction team need send representative combine security transition command provincial coordination center day training class train afghan national security force agency need full time representative duty provincial coordination center provincial coordination center personnel need skilled representative execute effectively team representative need work share data io fully successful provincial coordination center help facilitate planning joint operation response incident related security issue throughout laghman province operational provincial coordination center afghan national security force property along qualify operator improve security posture laghman province general omaryar receptive afghan national security force topic agree afghan national security force facilitator state earlier seem commit afghan national security force council every week rotate afghan national police compound provincial reconstruction team community police part general omaryars security plan want laghman afghan national police honest hold accountable succumb corruption plan shuras throughout laghman spread word security reform mention recently afghan personnel report crime anti coalition militia activity improvised explosive device call afghan national police afghan national police host opium cultivation production meeting relates community police plan general omaryar appreciate provincial reconstruction team forward form high headquarters vowed continue work provincial reconstruction team well logistical process attempt well equip laghman afghan national police general omaryar disappointed goa delay afghan national auxiliary police program laghman say promise villager son would employ goa feel think hasnt kept word police technical advisory team explain decision delay program negatively affect villager afghan national police villager affected probably rely extra income laghman afghan national police affected require additional man alingar alishang dowlat shah general omaryars decision host opium cultivation production meeting organize sit dr abdullah engineer qarar inform moi former laghman provincial afghan national police commander take speaks volume commitment bring positive change laghman province feel truly commit positively change laghman afghan national police image community view troop competent honest reliable force remark continued comment section,Private
meeting kasim khil afghan border police commander discus afghan border police operation leadership subject new afghan border police commander impressive despite decimate demoralize force summary despite inherit demoralize force heals man walkout fifth force incoming act afghan border police afghan border police commander kasim khil optimistic bring back improve troop strength effectiveness appear model approach first week khil visit checkpoint ensure man use local met local elder identify advanced solution security morale concern although khil say still unclear permanent afghan border police commander speculate old commander deputy commander whose acrimonious relationship factor afghan border police walkout end summary kasim khil act like commander try lure back almost quarter workforce khosts new act afghan border police afghan border police chief affable light hearted optimistic poloff met november year old khil brings year border police experience karmal administration early chief khosts border police since serve previous incarnation afghan border police variety border province previous job head afghan border police amp apos quick reaction force quick reaction force kabul khil arrive khost october take decimate dispirit afghan border police force man force abandon post last two week october prior islamic holiday celebration end ramadan khil arrive khost afghan border police headquarters officer hand personally conduct night patrol first night town khil say troop return follow end holiday khil optimistic force could reconstitute come week particularly follow recent authorization increase force rumor increase near future accord khil dyncorp police mentor governor arsala jamal lack effective leadership highly tense standoff former afghan border police commander general muhammad khalil amin zada former afghan border police deputy commander colonel almar gul mangal factor walkout ref follow bleak assessment afghan border police need manpower governor arsala jamal complain old leadership ignore afghan border police problem told thing great khalil complain bitterly provincial reconstruction team gul undermine authority try khalil kill meddling smuggle operation gul summon kabul investigation early october encourage afghan border police supporter fellow mangal tribesman abandon post show afghan border police leadership strength gul initiate similar muscle flex july attempt make khalil look inept afghan border police dyncorp official estimate mangal mafia element khosts afghan border police force percent khil say despite best effort gul come back khost minimum get reassign problem american add loyalty gul contribute factor walkout troop nonfactor whether troop return since khalil versus gul dynamic longer exists accord dyncorp mentor khalil increasingly negatively perceive rank file commander spends much time kabul instead rally troop follow october attack border cross point result four afghan border police death general khalil immediately left kabul khil say khalil told kabul health problem suggest khalil depressed afraid gul physically ill visit khil say percent chance khalil return khost gul transfer fire khil say top contender permanent job situation far settle priority man checkpoint rally local khil make first priority show afghan border police presence district second address concern prompt massive walkout immediately call quick reaction force troop afghanistan deputy commander afghan border police kabul conduct sweep tour province border area october khil say purpose truck convey show afghan border police presence population counter enemy propaganda afghan force retreat khost city trip also opportunity crack troop kabul show provincial colleague conduct search patrol visit family fall afghan border police tour khil talk elder throughout province persuade kuchi tribesman man babrak tana checkpoint tere zayi border check point local man lesur checkpoint gorbuz border cross point walkout hit border cross point hardest afghan border police strength plummet celebration end ramadan next couple week khil hope return near normal afghan border police compliment checkpoint maintain border cross point attack since kuchis move tacit proof connection anti coalition militia anti coalition militia half joked representative local tribe stay checkpoint overnight ensure local would cooperate anti coalition militia grass root offensive target heart mind grass root strategy recreate close afghan border police local cooperation exists jaji maidan district province wide claimed local rally protect border checkpoint attack emphasize without support local include tribal cousin pakistani side border afghan border police would die like fish water local jai maidan khil claimed uniquely qualify deal local plan use tribal leader help bring back desert afghan border police recruit new afghan border police accord khil receive call tribal elder eager work conversation interrupt two call concede cut corruption would key rally public support difficult task say lead example would good place start contrast corrupt deputy col gul kuchis need special attention accord khil receive nothing gulf aden make ripe cooperation anti coalition militia suggest building school well good gesture kuchis tere zayi already organize volunteer afghan border police officer teach priority remark continued comment section,Private
