Text,DocType
"/ :%%%\012\012\012\012INITIAL REPORT:\012\012WHO: %%% IP (Unilateral)\012\012WHEN: 031300NOV09\012\012WHERE: %%% Medical Corps %%%\012\012WHAT: CACHE (Confirmed by -%%%, Ineffective)\012\012HOW: %%% Village workers where picking up trash vicinity %%%. When the workers came across a box with two grenades in it. The workers then took the box with two Grenades to %%% IPs. The %%% IPs are currently in route %%% the %%% x grenades to hand off to the %%% Explosive Ordnance Disposal team.\012\012ROLL UP:\0122x Grenades\012\012%%%:\012EMPLOYMENT:\012ORIGIN:\012\012Explosive Ordnance Disposal ASSESSMENT: Pending\012\012S2 ASSESSMENT: Due to the poor condition of the grenades, it is assessed that the grenades where %%% of the previous war in %%%. The last Significant Action to occur was on %%% which resulted in %%% X arrests.\012\012/// OPEN /// 031426NOV09\012\012\012\012",Private
/ :%%%\012\012\012INITIAL REPORT\012\012WHO: %%% and ////%%% DBE (%%%)\012\012WHAT:2x 60Millimeter (%%%)\012(CONFIRMED) \012\012WHEN:%%%\012\012WHERE: %%% Observation Post (often followed by a number)( %%%)\012\012HOW: %%% conducted recon of Observation Post (often followed by a number)s. Observed 2x 60Millimeter on surface next to Observation Post (often followed by a number) %%%. DBE personnel report mortars are from -%%% War. Observation Post (often followed by a number) commander has notified his battalion.\012\012Battle Damage Assessment: None\012\012S2 ASSESSMENT:Nothing Significant to Report\012\012\012///CLOSED///%%% 1507C Oct %%%,Private
"WHO: Joint Task Force %%% Explosive Ordnance Disposal Company / Commanding Officer\012\012WHERE: %%% \012\012WHEN: 051610Company / Commanding OfficerCT08 \012\012WHAT: EXPLOSIVE REMNANTS OF WAR (%%%) TURN IN\012\012TIMELINE:\012: %%%-LINE RECEIVED\012\012%%%: Explosive Ordnance Disposal READY\012\012%%%: Explosive Ordnance Disposal Start Point (convoy departure location)\012\012%%%: MISSION Company / Commanding OfficerMPLETE\012\012TEAM MANEUVERED TO AN %%% AT %%% In Support of -%%% Cavalry, number before denotes specific regiment. THE INITIAL REPORT WAS FOR %%% X Improvised Explosive Device, %%% X GRENADES WITH %%%, AND %%% X Rocket Propelled Grenade WARHEAD. THE TEAM ARRIVED ON SCENE AND THE UNIT DIRECTED THE TEAM TO THE LOCATION OF THE Unexploded Ordnance PIT AT Company / Commanding OfficerP %%%. THE UNIT STATED THAT LOCAL NATIONALS TURNED IN THE ITEMS TO THE Company / Commanding OfficerP FROM VARIOUS LOCATIONS. THE TEAM IDENTIFImprovised Explosive Device:\012- %%% X 160Millimeter Company / Commanding OfficerUNTRY UNKNOWN HE MORTARS ENCASED IN Company / Commanding OfficerNCRETE ()\012- %%% X IRAQI MODEL UNKNOWN HE HAND GRENADE (SERVICEABLE)\012- %%% X -%%% HE HAND GRENADE (SERVICEABLE)\012- %%% X %%% HAND GRENADE %%% (SERVICEABLE)\012- %%% X 70Millimeter %%% Provincial Governor / Production Grenade rocket assisted projectile-%%% HEAT ROCKET ()\012- %%% X 105Millimeter Company / Commanding OfficerUNTRY UNKNOWN HE PROJECTILE ()\012- %%% X %%% BAG OF SULFUR\012\012THE TEAM LEADER CLEARED THE ITEMS FOR SAFE HANDLING AND THE TEAM TRANStart Point (convoy departure location)ORTED THE ITEMS TO THE SHA FOR LATER DIStart Point (convoy departure location)OSAL. NO ADDITIONAL EXPLOSIVE HAZARDS WERE FOUND.\012\012SUMillimeterARY:\012%%% X %%% TURN IN\012%%% X Injury\012%%% X Damage\012\012///CLOSED///",Private
"MND-%%% EVENT %%%\012\012UNIT: /%%% Air Defense\012\012WHO: SOI # %%%\012\012WHAT: WEAPONS CACHE\012\012WHEN: 011440JUL08\012\012WHERE: %%% \012\012TIMELINE: \012%%%: SOI %%% TURNS IN CACHE TO %%% DIYALA JSS. JSS REPORTS THAT CACHE CONSISTS OF %%% X 120Millimeter PROJECTILES AND WAS FOUND vicinity .\012\012%%%: Explosive Ordnance Disposal NOTIFIED.\012\012020630JUL08: Explosive Ordnance Disposal Start Point (convoy departure location) EN ROUTE %%% RETRIEVE \012\012%%%: Explosive Ordnance Disposal REQUEST BLAST WINDOW\012\012%%%: BLAST WINDOW OPENED\012\012: %%% REDUCED\012\012%%%: Explosive Ordnance Disposal Release Point %%% SOUTH\012\012SUMillimeterARY: \012%%% X CACHE\012- %%% X 120Millimeter PROJECTILE, HE\012\012SIGNIFICanadianCE:\012%%%: Explosive Ordnance Disposal Air DefenseVISES THAT THESE ROUNDS ARE VERY OLD, POSSIBLY AS OLD AS %%%. MOSTLY LIKELY, THESE %%% WERE STORED FROM THE /%%% WAR AND TURNED IN FOR THE REWARD MONEY. SIMILAR %%% Canadian BE MAir DefenseE INTO Improvised Explosive Devices, BUT THAT WAS NOT THE LIKELY INTENDED USE FOR THIS ORDNANCE.\012\012---CLOSED---",Private
"****LATE REPORT****\012 **%%% NATION REPORT**\012 **CONFIRMED BY US**\012\012MND-%%% EVENT: (%%%)\012\012UNIT: / (%%%)\012\012WHO: --%%% Force Protection / Firing Point, -%%% Cavalry, number before denotes specific regiment\012\012WHAT: %%%\012 \012WHEN: 211730OCT09\012\012WHERE: Medical Corps \012\012: %%%/A\012------------------------------------\012CLOSEST ISF/SoI Command Post / Check Point() %%%\012Command Post / Check Point NUMBER: -%%%\012UNIT: -%%% Force Protection / Firing Point\012GRID LOCATION: Medical Corps %%%\012DISTANCE AND DIRECTION: %%% North West\012\012------------------------------------\012\012TIMELINE:\012\012\012%%%: THE --%%% ON PATROL LED BY Lieutenant , %%% BETWEEN -%%% ROUNDS IN A FIELD COVERED BY PALM TREE LEAVES IN A BAG. Force Protection / Firing Point BROUGHT THE ROUNDS TO JSS-%%% AND NOTIFIED THE -%%% Cavalry, number before denotes specific regiment Joint Operations Command. %%%-LINE FOLLOWS\012\012%%%. 211730OCT09\012. %%% Medical Corps \012. --%%% Force Protection / Firing Point'\012%%%. Unexploded Ordnance 29X %%%-AIRCRAFT ROUNDS\012. %%%/A\012. %%%/A\012%%%. NONE\012%%%. SECURED\012%%%. ROUTINE\012\012%%%: Explosive Ordnance Disposal WAS NOTIFIED\012\012%%%: Explosive Ordnance Disposal GOES TO --%%% SIDE OF JSS-%%% TO ASSESS ROUNDS. Explosive Ordnance Disposal PLACED ROUNDS IN JSS-%%% SHA FOR DISPOSAL AT A LATER DATE. \012\012\012S2: THE PROJECTILES FOUND IN %%% WERE LIKELY EXPLOSIVE REMNANTS OF WAR FOUND BY A Local National AND COVERED WITH PALM LEAVES. THEY ARE NOT ASSESSED TO BELONG TO ANY TERRORIST ACTIVITY ON THE AREA.\012\012Explosive Ordnance Disposal %%%: PENDING\012\012\012\012SUMMARY:\012%%% X \012%%% X Local National Killed in Action\012%%% X Damage\012\012//OPEN//",Private
"WHO: BAGHDAD Operations\012WHAT: %%%\012WHEN: //%%%\012WHERE: %%% GHRAIB, BAGHDAD\012\012Host Nation REPORT\0122X OLD ROCKETS WERE FOUND IN %%% AREA, %%% POLICE PATROLS. THEY ARE REMNANTS OF THE WAR. THE ROCKETS WERE CLEARED WITHOUT CAUSING CASUALTIES OR DAMAGES.\012Battle Damage Assessment:\0120X\012",Private
"///%%% NATION REPORT////\012////LATE REPORT////\012////NOT CONFIRMED BY Coalition Forces////\012\012\012MND-%%% EVENT \012\012UNIT: /%%% Airborne\012\012WHO: --%%% Force Protection / Firing Point\012\012WHAT: %%%\012\012WHEN: 101600AUG09\012\012WHERE: %%%\012\012CLOSEST ISF Command Post / Check Point: %%% Command Post / Check Point %%%\012NAME: %%%\012UNIT: Unknown\012LOCATION: \012 %%%\012DISTANCE AND DIRECTION: \012%%% North East OF Rocket Propelled Grenade\012\012\012TIMELINorth East:\012\012: -%%% Force Protection / Firing Point Operations OFFICER REPORTS DISCOVERY OF Rocket Propelled Grenade WITH X %%% WARHEAD. Rocket Propelled Grenade DISCOVERED WHILE --%%% Force Protection / Firing Point CONDUCTED PATROL. CACHE LOCATED IN OPEN FIELD LAYING OUT ON A %%%. THIS WAS NOT THE RESULT OF ANY TIP OR INTELLIGENCE. Force Protection / Firing Point REPORTED Rocket Propelled Grenade WARHEAD FULLY %%% WITH NO RUST, %%%, OR DAMAGE. \012\012: %%% MOVED TO --%%% Force Protection / Firing Point Headquarters IN ORDER TO VERIFY %%% OF Rocket Propelled Grenade. \012\012%%%: ACCORDING TO Force Protection / Firing Point THE Rocket Propelled Grenade WAS FOUND ON 8AUG09 BY Force Protection / Firing PointS GUARDS, Force Protection / Firing PointS TURNorth EastD OVER TO -%%% Force Protection / Firing Point THE MORNING OF 10AUG09. -%%% Force Protection / Firing Point HAS ALREADY TURNorth EastD THE Rocket Propelled Grenade OVER TO THEIR HIGHER HEADQUARTERS.\012%%% Rocket Propelled Grenade LAUNCHER\012%%% WARHEAD\012ACCORDING TO THE POLICE THE WARHEAD HAD BEEN FIRED ALREADY BUT DID NOT EXPLODE. \012\012Explosive Ordnance Disposal ASSESSMENT: NO Explosive Ordnance Disposal ASSESSMENT WAS CONDUCTED DUE TO AVAILABILITY OF Coalition Forces Explosive Ordnance Disposal. THE Rocket Propelled Grenade AND WARHEAD IS CURRENTLY SECURED IN -%%% Force Protection / Firing Point %%%.\012\012S2 ASSESSMENT: ALTHOUGH THE LAUNCHER WAS APPARENTLY IN FUNCTIONAL CONDITION, THIS Rocket Propelled Grenade FIND IS LIKELY REMNANTS OF WAR OR PART OF AN OLD CACHE, UNUSED FRO QUITE SOME TIME.\012\012SUMMARY:\012%%% X Rocket Propelled Grenade FOUND\012%%% X WARHEAD\012\012\012//CLOSED// %%%",Private
"****%%% NATION REPORT***\012********LATE REPORT*******\012****NOT CONFIRMED BY Coalition Forces***\012\012MND-%%% EVENT: \012\012UNIT: -%%% Joint Operations Command/ -%%% Identification\012\012WHO: --%%% IA\012\012WHAT: %%%\012\012WHERE: %%%\012\012WHEN: 052200AUG09\012\012NEAREST ISF/SoI Command Post / Check Point:\012NAME: %%%\012UNIT: --%%% IA\012GRIdentification: \012/%%% FROM EVENT:\012%%% \012------------------------------------\012\012TIMELINE: \012\012052200AUG09- A PATROL FROM --%%% IA CONDUCTED A SEARCH BEHIND THE %%% BUILDING AREA IN %%% AND FOUND TWO HAND GRENADES BEHIND THE BUILDINGS IN A FIELD. THE HAND GRENADES WERE OLD AND %%%. THE GRENADES WERE TAKEN TO battalion S2.\012------------------------------------\012\012Explosive Ordnance Disposal ASSESSMENT: Coalition Forces Explosive Ordnance Disposal NOT REQUESTED BY IA.\012\012S2 ASSESSMENT (FINAL)\012PENDING NEW INFORMATION REGARDING THE %%% OF THE WEAPONS, THESE ARE LIKELY ENEMY REMNANTS OF WAR (%%%). \012\012SUMMARY:\012\012%%% X \012(%%% X HAND GRENADE) \012%%% X Injury\012%%% X Damage\012\012-CLOSED- %%%",Private
"MND-%%% EVENT (%%%)\012\012UNIT: -%%% Joint Operations Command/-%%%\012\012WHO: /-%%% Cavalry, number before denotes specific regiment \012\012WHAT: %%%\012 \012WHEN: 021720AUG09\012\012WHERE: %%%\012\012NEAREST ISF/SoI Command Post / Check Point:\012NAME: %%%\012UNIT: --%%% IA\012GRIdentification: %%%\012Command Post / Check Point /%%% FROM EVENT:\012%%% WEST\012\012------------------------------------\012\012TIMELINE:\012: /-%%% Cavalry, number before denotes specific regiment SENT %%% LINE TO -%%% IA Joint Operations Command CONCERNING %%% X %%% Millimeter MORTARS THAT WERE DROPPED OFF BY -%%% IA. THE MORTARS WERE LEFT BEHIND BY THE %%% battalion DURING THEIR Release in Place WITH -%%% IA. -%%% IA DROPPED THE %%% X %%% Millimeter MORTARS OFF AT %%% FOR Coalition Forces TO DISPOSE OF.\012\012: -%%% Joint Operations Command SENT %%% LINE TO Brigade.\012\012%%%: Brigade SENT %%% LINE TO Explosive Ordnance Disposal, Explosive Ordnance Disposal REPORTS THAT THEY %%% TONIGHT WHEN THEY Canadian MOVE THROUGH THE CITY TO JSS .\012\012\012%%% LINE AS FOLLOWS:\012\012. %%% AUG \012. \012. \012. \012. %%% Chinook , %%% X-\012. %%% X 120Millimeter MORTAR ROUNDS\012%%%. NONE\012%%%. US, ISF\012%%%. IMPEDES TRAFFIC THROUGH ECommand Post / Check Point,\012%%%. PLACED IN %%% AREA NEAR ECommand Post / Check Point\012%%%. ROUTINE\012\012\012Explosive Ordnance Disposal ASSESSMENT:\012TEAM MANEUVERED TO Unexploded Ordnance In Support of /%%% Identification AT %%%. UNIT WAS PERFORMING MAINTENANCE ON ABANDONED IA %%% ON %%% AND RECOVERED THE FOLLOWING ITEMS; %%%. UNKNOWN 130Millimeter PROJECTILES, . %%% GRENADE %%%. ONE 130Millimeter PROJECTILE WAS EMPTY, AND THE REMAINING PROJECTILES STILL CONTAINED EXPLOSIVES. ITEMS WERE TRANSPORTED TO SHA. NO ADDITIONAL HAZARDS WERE FOUND. \012\012S2 ASSESSMENT: THESE MORTAR ROUNDS WERE MOST LIKELY REMNANTS OF WAR THAT WERE CONFISCATED BY -%%% IA AND NOT PROPERLY DISPOSED OF.\012\012SUMillimeterARY:\012\012%%% X FOUND \012%%% X Injury\012%%% X Damage\012\012-CLOSED- %%%",Private
"WHO: Combined Joint Task Force - %%% Over Drive / Overdose / Olive Drab (green) Company / Commanding Officer EOver Drive / Overdose / Olive Drab (green) Team %%%\012\012WHAT: %%% PICK UP\012\012WHEN: %%%\012\012WHERE: \012\012-%%% Cavalry, number before denotes specific regiment RECEIVED TIP FROM Local National THAT THERE WAS A CACHE. EOver Drive / Overdose / Olive Drab (green) TEAM RESPONDED WITH SECURITY ELEMENT TO GRID %%% In Support of -%%% Cavalry, number before denotes specific regiment. TEAM VERIFIED %%% X 81Millimeter MORTAR ROUNDS, %%% X 120Millimeter MORTAR %%%, AND %%% X 107Millimeter ROCKETS. TEAM BELIEVES THAT THE CACHE WAS %%%-WAR. TEAM DISPOSED OF ALL HAZARDS BY Company / Commanding OfficerNTROLLED DETONATION. NO OTHER EXPLOSIVE HAZARDS WERE FOUND.\012\012///CLOSED///",Private
