Text,DocType
" Now on Digital and DVD Told solely through rare and never before seen historic footage of Frank Zappa’s highly acclaimed 30-year career, this unique 90 minute documentary is an energetic celebration of an often outspoken and brilliant musician.Unforgettable Zappa interviews and performances from one of rock and roll’s most legendary self-taught musicians have been painstakingly gathered across decades by director THORSTEN SCHÜTTE from the obscure vaults of TV stations around the world to create this unparalleled look at one of the brightest minds popular music has ever witnessed.",Public
" Now on Digital, Blu-ray™ and DVD 4 Academy Award® nominations including Best Picture! (1976) Special Collector's Edition is digitally remastered and includes a never-before-seen making-of documentary featuring interviews with the creators and stars of the film. Robert De Niro stars with Jodie Foster, Cybill Shepherd, Harvey Keitel, Peter Boyle, and Albert Brooks in the all-too-real story of a psychotic New York cabby who is driven to violence in an attempt to rescue a teenage prostitute.",Public
" Now on Digital and DVD Tensions flare in this gripping film about a murder on a black army base near the end of World War II. Captain Davenport (Howard E. Rollins, JR.), a proud black army attorney, is sent to Fort Neal, Louisiana, to investigate the ruthless shooting death of Sergeant Waters (Adolph Caesar). Through interviews with Sarge's men, Davenport learns that he was a vicious man who served the white world and despised his own roots. Was the killer a bigoted white officer? Or could he have been a black soldier embittered by Waters' constant race baiting? Directed by Norman Jewison from Charles Fuller's Pulitzer Prize- winning play, A SOLDIER'S STORY is both a spellbinding mystery and a superb drama that transcends race.",Public
" Now on Digital and DVD From the acclaimed director of The Crying Game and Interview with the Vampire comes a romantic story of desire and betrayal. The setting is war-torn England, 1939. Sarah Miles (Julianne Moore) is married to Henry (Stephen Rea), a man she loves but with whom she shares no intimacy. When she meets Maurice Bendrix (Ralph Fiennes), the two have an immediate attraction for each other and embark on a torrid affair. Their passion is as earth-shattering as the bombs that explode around them, until the day Sarah mysteriously and abruptly walks out of Maurice's life. Two years later, Maurice runs into Henry, who confides his suspicions of Sarah's infidelity. Fueled by his own jealousy and desperate to solve the mystery surrounding the end of their own romance, Maurice agrees to help. His investigation not only re-ignites his love for Sarah but also leads him to discover a devastating secret which will change their lives forever.",Public
" Now on Digital and DVD There goes the neighborhood when THE SUBURBANS - the height of cool back in the day - are rediscovered by an overly eager fan turned highpowered music executive (Jennifer Love Hewitt) determined to stage the comeback of her favorite eighties band. Suddenly, four regular guys (Craig Bierko, Will Ferrell, Tony Guma and Donal Lardner Ward) find themselves faced with the possiblity of recapturing the fifteen minutes of fame they lost eighteen years ago. But when their fantasy of rock stardom is replaced with the reality of humiliating MTV interviews, an ill-fated video and an impossible lack of talent.... THE SUBURBANS must decide whether to go down quietly as one hit wonders or squeeze the retro trend 'till it squeaks!",Public
 Now on Digital and DVD Everyone has secrets. Some of them are crimes. Two men. One night. The police captain on the island of Puerto Rico interviews a prominent tax attorney and old friend - the witness to one of a shocking series of brutal crimes. But what begins as a cooperative conversation between peers descends into a night of intense interrogation between fierce adversaries. A hidden past. A secret life. Witness or suspect? Guilty or innocent?,Public
" Now on Digital and DVD Diana (Glenn Close) is a legendary superstar who's attracted to Alec (Jesse Bradford, Swimfan), a struggling young actor who lives in the same building as her daughter Isabel (Elizabeth Banks, Spider-Man 2), a self-absorbed photographer who's about to marry Jonathan (James Marsden, The Notebook), temperamental attorney who's trying to avoid Peter (John Light, TV's ""Band of Brothers""), a British journalist assigned to interview his famous lover's ex-flames. These five very different people meet, connect and resolve their relationships in this ""wonderfully-acted, intelligently-written and directed drama. One of the best films of the season"" (Jeffrey Lyons, NBC)!",Public
" Now on Digital and DVD Celebrate good friends, classic music and ground-breaking moviemaking with the 15th Anniversary Collector's Edition of THE BIG CHILL! Experience the movie in digitally remastered picture and stereo sound from the original film elements. With a new featurette including up-to-date interviews with the cast and filmmakers, behind-the-scenes footage and hilarious scenes never before shown, this definitive special edition will take you straight to the heart of the reunion that made film history. Join Kevin Kline, Glenn Close, William Hurt, Jeff Goldblum, Tom Berenger, Mary Kay Place, Jobeth Williams and Meg Tilly as they reunite for the funeral of a college pal. During the weekend that follows, these friends compare their 60's ideas with the harsh reality of their lives in the 80's, and discover that in a cold world, you need your friends to keep you warm.",Public
" Now on Digital, Blu-ray™ and DVD On February 7, 2003, renowned artists across music genres and generations commandeered the stage at New York City's Radio City Music Hall to pay tribute to their common heritage and passion:  the blues.  Shared with thousands of fans in attendance, legendary performers from the roots of rock, jazz, and rap joined forces for a once-in-a-lifetime salute to the blues benefit concert whose proceeds went to musical education.  Executive produced by Martin Scorcese, produced by Alex Gibney and directed by Antoine Fuqua, LIGHTNING IN A BOTTLE captures the night's magic and weaves a history of blues through the juxtaposition of performers, backstage interviews, rehearsals, and archival clips of some of the greatest names in American music, from blues royalty like Buddy Guy and B. B. King to their musical heirs ranging from John Fogerty and Bonnie Raitt to Mos Def and Indie.Arie.",Public
" Now on Digital and DVD Fueled by a ferocious soundtrack, director Paul Rachman's AMERICAN HARDCORE gives fans an all-access pass to the rise and fall of the U.S. punk scene, an explosive musical and cultural phenomenon that shaped everything from the grunge movement to the emo and pop/punk music currently riding the charts.  Set against the conservative early '80s political landscape, AMERICAN HARDCORE chronicles the homegrown hardcore scene that was a swift kick in the head to corporate rock and mainstream complacency, as disaffected teens adopted the same collective credo - harder, faster, louder.  From downtown warehouses to suburban bedrooms, the scene spread from city to city like wildfire, uniting bored, angry outcasts into an authentic underground revolution.  A raw blast of politics, passion, and rage, AMERICAN HARDCORE features never-before-seen live footage from Black Flag, Minor Threat, Bad Brains, MDC, SSD, DOA, DRI, The Adolescents, 7 Seconds and many more, plus exclusive interviews with punk icons like Henry Rollins, Ian MacKaye, Keith Morris and H.R. (Paul Hudson).",Public
" Now on Digital and Blu-ray™ In 1975, director Alejandro Jodorowsky began work on his most ambitious project yet. Starring his own 12-year-old son alongside Orson Welles, Mick Jagger, David Carradine and Salvador Dalí, featuring music by Pink Floyd and art by some of the most provocative talents of the era, including H.R. Giger and Jean “Moebius” Giraud, Jodorowsky’s adaptation of the classic sci-fi novel DUNE was poised to change cinema forever.            Through interviews with legends and luminaries including H.R. Giger (artist, ALIEN), Gary Kurtz (producer, STAR WARS EPISODES IV ' V) and Nicolas Winding Refn (director, DRIVE), and an intimate and honest conversation with Jodorowsky, director Frank Pavich’s film finally unearths the full saga of ‘The Greatest Movie Never Made’.   ",Public
" Now on DVD CLOSE ENCOUNTERS OF THE THIRD KIND: THE COLLECTOR'S EDITION is visionary director Steven Spielberg's definitive director's cut of his exhilarating film. This new edition of his masterpiece is digitally remastered from newly-restored film elements and includes a ""making of"" featurette, complete withnew behind-the-scenes footage and interviews with stars and crew. In the night skies near his Muncie, Indiana home, power repairman Roy Neary (Richard Dreyfuss) experiences something out of this world. His close encounter sets into action an amazing chain of events that leads to contact with the benevolent aliens and their Mothership. Spectacular special effects, John Williams' outstanding score and winning performances from Dreyfuss, Teri Garr, Melinda Dillon and legendary director Francois Truffaut in the role of Lacombe makes CLOSE ENCOUNTERS OF THE THIRD KIND: THE COLLECTOR'S EDITION movie magic of the best kind.",Public
" Now on Blu-ray™ and DVD Pat Tillman gave up his professional football career to join the Army Rangers in 2002—and became an instant symbol of patriotic fervor and unflinching duty. But the truth about Pat Tillman is far more complex, and ultimately more heroic, than the caricature created by the media. And when the government tried to turn his death into war propaganda, they took on the wrong family. From her home in the Santa Cruz mountains, Pat’s mother, Dannie Tillman, led the family’s crusade to reveal the truth beneath the mythology of their son’s life and death. Featuring candid and revelatory interviews with Pat’s fellow soldiers as well as his family, Amir Bar-Lev’s emotional and insightful film not only shines a light on the shady aftermath of Pat’s death and calls to task the entire chain of command but also examines themes as timeless as the notion of heroism itself.",Public
" Now on Digital and DVD Set in the 1970s amidst the eruption of British-Irish conflicts, BREAKFAST ON PLUTO is an ""enchanting, poignant, picaresque"" (Michael Koresky, Interview Magazine) film from Oscar®-winning director Neil Jordan (1993, The Crying Game, Best Writing; The End of an Affair) that stars 2006 Golden Globe®-nominee Cilian Murphy (Batman Begins) and Oscar®-nominee Liam Neeson (1993 Best Actor, Schindler's List).    Patrick ""Kitten"" Braden (Murphy) is abandoned as a baby and left on the doorstep of Father Bernard (Neeson).  From a very young age, Patrick realizes he is different from the other boys but steadfastly refuses to change.  When he grows up, Patrick decides to go in search of his real mother, who now lives in London.  Thus begins a touching and funny journey that will lead him to the most unexpected place of all.    ""Neil Jordan's colorful yarn...a wonderful roiling comedy...celebrates the power of the imagination"" (Stephen Holden, The New York Times).",Public
" Now on Digital and DVD From Executive Producers who brought you Quarantine, comes the movie that inspired the terror. A beautiful TV reporter (Manuela Velasco, Law of Desire) and her cameraman are doing a routine interview at a local fire station when an emergency call comes in. Accompanying the firefighters to a nearby apartment, the news team begins recording the bloodcurdling screams coming from inside an elderly woman's unit. After authorities seal off the building to contain the threat, the news crew, firefighters and residents are trapped to face a lethal terror inside. With the camera running, nothing may survive but the film itself.",Public
" Now on Digital Featuring an all-star cast, including Academy Award® nominee Diahann Carroll (1974, Best Actress, Claudine), Ruby Dee (Do the Right Thing) and Amy Madigan (Field of Dreams), HAVING OUR SAY tells the story of two sisters, 103-year-old Sadie (Carroll) and 101-year-old Bessie (Dee). When a reporter (Madigan) comes to interview the two ladies, Sadie and Bessie talk about how they overcame the racist Jim Crow laws, and how their parents handled the turbulent times with dignity and wisdom. Also featuring Lisa Arrindell Anderson, Mykelti Williamson (Forrest Gump), Lonette McKee (Malcolm X), Richard Roundtree (Shaft), and Della Reese (TV’s “Touched by an Angel”), HAVING OUR SAY is a warm, loving story about hope, strength and faith. Newly remastered.",Public
" Now on Digital, Blu-ray™ and DVD From acclaimed director Stacy Peralta comes Riding Giants, the story of big wave surfing.  Breaking the mold of traditional documentary filmmaking, Riding Giants uses its dynamic, cross-generational approach to profile the lives and times of the intrepid surfers who over the decades have dedicated themselves to finding and successfully challenging the biggest waves on earth.  We meet Greg Noll, the pioneer, whose relentless push into Hawaii's big surf in the late 1950s earned him the nickname ""The Bull.""  There's Jeff Clark, Northern California's lone frontiersman, who, after discovering the massive waves of Maverick's near San Francisco, rode there alone for over a decade.  And finally Hawaii's Laird Hamilton, the prototypical ""extreme"" surfer, a rare breed of athlete/innovator considered as the best big wave rider who ever waxed a board.  Through a fast-paced combination of mediums that include classic archival photography, spectacular movie footage - both current and vintage - and contemporary interviews with the sport's greatest surfers, experts and storytellers, Riding Giants captures the rich visual history of one of the most dramatic athletic adventures of our time. -- Sam George, Global Editor SURFER Magazine",Public
" Now on Digital and DVD Two legendary actors at the height of their careers face off in a film so controversial that both the Cannes and Venice Film Festivals banned it.  Following World War II, a strong-willed cardinal (Academy Award winner Alec Guinness, 1957 Best Actor, THE BRIDGE OVER RIVER KWAI) is arrested as a traitor to the state.  His will is strong, but so is that of his inquisitor (Jack Hawkins), a seemingly benevolent man who uses oily charm to lure the cardinal into speaking freely.  The interrogator eventually resorts to false evidence, dirty tricks and cruelty.  Months pass, and the cardinal's spirit seems impossible to break.  As the interviews become increasingly hostile, the captors turn to the last bastion of the immorally powerful: torture.  Eventually the cardinal is exploited and destroyed. A tale for all times, all beliefs, and once witnessed, impossible to forget.  THE PRISONER is a bold example of corruption, power and faith.",Public
" Now on DVD A children's ghost story comes to terrifying life in this gut-wrenching thriller about a graduate student whose research into modern folklore summons the spirit of the dead. Helen Lyle (Virginia Madsen) laughs when she interviews college freshmen about their superstitions. But when she hears about Candyman, a slave spirit with a hook hand who is said to haunt Chicago's notorious Cabrini-Green housing project, she thinks she has a new twist for this thesis. Braving the gang-ridden territory to visit the site of a brutal murder, Helen arrogantly assumes Candyman can't really exist... until he appears, igniting a string of terrifying, tragic slayings. But the police don't believe in monsters, and they charge Helen with the grisly crimes. Only one person can set her free: CANDYMAN.",Public
" Now on Digital, Blu-ray™ and DVD Meet the Z-Boys - a group of brash street kids from Venice, California's tough Dogtown neighborhood who revolutionized skateboarding with an aggressive in-your-face style that shredded the competition and totally influenced today's extreme sports.Narrated by SEAN PENN and featuring old-school skating footage, a blistering soundtrack and riveting interviews with skateboarding icons TONY ALVA, JAY ADAMS and TONY HAWK, this award-winning documentary is a historic, no-holds-barred, behind-the-scenes look at the birth of a cultural phenomenon, and the inspiration for the thrilling feature film LORDS OF DOGTOWN.",Public
" CULVER CITY, CA (May 15, 2012) - Academy Award® winning screenwriter Aaron Sorkin will adapt Steve Jobs, a motion picture based on the best-selling biography of the legendary Apple co-founder by award-winning journalist Walter Isaacson, it was announced today by Amy Pascal, Co-Chairman of Sony Pictures Entertainment, and Doug Belgrad, President of Columbia Pictures. The project is being produced by Mark Gordon, Scott Rudin and Guymon Casady. Published late last year, Steve Jobs was Amazon's best-selling book of 2011.  In addition, the biography ranked #1 among bestselling hardcover books by a 2:1 margin, with sales of 2,246,569 in 2011, according to Publisher's Weekly. Commenting on the announcement, Pascal said, ""Steve Jobs' story is unique: he was one of the most revolutionary and influential men not just of our time but of all time. There is no writer working in Hollywood today who is more capable of capturing such an extraordinary life for the screen than Aaron Sorkin; in his hands, we're confident that the film will be everything that Jobs himself was: captivating, entertaining, and polarizing."" AARON SORKIN won the Academy Award® for Best Adapted Screenplay for his work on The Social Network. His other screenplays include Moneyball, Charlie Wilson's War, The American President, Malice, and A Few Good Men. He has also acquired the motion picture rights to The Politician, the best-selling book by Andrew Young about the downfall of former Senator John Edwards. He will adapt the book and make his directorial debut with the film, which he will also produce.  or television, Sorkin created ""The West Wing,"" ""Sports Night,"" and ""Studio 60 on the Sunset Strip."" He is currently in production on the HBO series ""The Newsroom,"" which is scheduled to premiere on June 24, 2012. For the stage, Sorkin wrote ""A Few Good Men"" and ""Making Movies""; he returned to Broadway in 2007 with ""The Farnsworth Invention."" Sorkin will return to the theater and make his Broadway debut as a librettist with the 2013-2014 production of ""Houdini."" Based on the life of legendary magician Harry Houdini, the musical will star Hugh Jackman and will feature music and lyrics by Oscar and Grammy winner Stephen Schwartz. About Sony Pictures:
Sony Pictures Entertainment (SPE) is a subsidiary of Sony Corporation of America, a subsidiary of Tokyo-based Sony Corporation. SPE's global operations encompass motion picture production and distribution; television production and distribution; home entertainment acquisition and distribution; a global channel network; digital content creation and distribution; operation of studio facilities; development of new entertainment products, services and technologies; and distribution of entertainment in more than 159 countries. For additional information, go to http://www.sonypictures.com/. FOR MORE INFORMATION:
Steve Elzer
	Senior Vice President, Media Relations
	(310) 244-7142
	steve_elzer@spe.sony.com",Public
" Culver City, CA (July 2, 2013) - On Independence Day, to thank America's troops for their sacrifice and service, active military personnel and veterans will be admitted with one guest to see Columbia Pictures' White House Down for free at any Regal Entertainment Group, AMC Theatres, Cinemark Theatres, or Carmike Cinemas theater by showing proper military identification.  The special invitation to America's military personnel and veterans is valid only on the 4th of July and seating is available on a first-come, first-served basis at each participating location. Commenting on the announcement, Rory Bruer, president of Worldwide Distribution for Sony Pictures, said, ""We think White House Down is the summer's best action movie, so on July 4th, we're inviting all active duty and veteran military personnel to bring a guest and see it for free.  It's a great way to celebrate the holiday and to honor and thank the troops for their service to our country."" In White House Down, Capitol Policeman John Cale (Channing Tatum) has just been denied his dream job with the Secret Service of protecting President James Sawyer (Jamie Foxx).  Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group.  Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.  The film is directed by Roland Emmerich, written by James Vanderbilt, and produced by Bradley J. Fischer, Harald Kloser, James Vanderbilt, Larry Franco, and Laeta Kalogridis. About Sony Pictures EntertainmentSony Pictures Entertainment (SPE) is a subsidiary of Sony Entertainment Inc., a subsidiary of Tokyo-based Sony Corporation. SPE's global operations encompass motion picture production, acquisition and distribution; television production, acquisition and distribution; television networks; digital content creation and distribution; operation of studio facilities; and development of new entertainment products, services and technologies. For additional information, go to http://www.sonypictures.com. For more information:Steve ElzerSenior Vice President, Media Relations(310) 244-7142steve_elzer@spe.sony.com",Public
" CULVER CITY, Calif. (June 3, 2011) - Columbia Pictures has optioned remake and sequel rights to Big Man Japan, which will be developed and produced into a new feature film by Neal H. Moritz through his Original Film banner, it was announced today by Hannah Minghella, president of production for Columbia Pictures.  Big Man Japan was a breakthrough hit in Japan in 2007 and a cult hit in the United States in 2009.  Phil Hay & Matt Manfredi will write the new adaptation. Set in a world where monsters wreak havoc, there's one man who can protect the citizenry: Big Man Japan, who runs the Department of Monster Prevention.  Using electricity, he can grow to be 10 stories tall and fight off the most menacing of monsters.  The problem is that he's not very good at his job and often causes as much damage as he prevents.  The people believe he's a joke - and not nearly as good at the job as his father and grandfather were before he took over the family business. The option for all non Japanese language rights to the film were secured through Yoshimoto Kogyo Co, Ltd, and their affiliate Yoshimoto Creative Agency, Ltd, producers of the original film that was directed by Hitoshi Matsumoto.  Toby Jaffe will oversee development for Original.  NEAL H. MORITZ is the founder of Original Film. His most recent releases include Fast Five, which has taken in more than $540 million worldwide to date, making it the most successful film in the franchise, and Battle: Los Angeles, which has grossed more than $200 million worldwide so far.  His next film is Universal Pictures' comedy The Change Up.  He is currently in production on 21 Jump Street and Total Recall, and he is in pre-production on Warner Bros.' Jack the Giant Killer.  His past titles include The Green Hornet, The Fast and Furious series, I Am Legend, XXX, S.W.A.T., Made of Honor, Gridiron Gang, Bounty Hunter, Evan Almighty, Sweet Home Alabama, Click, Vantage Point, Out of Time, Blue Streak, Cruel Intentions, I Know What You Did Last Summer, The Skulls, Volcano, Urban Legend, and Juice. PHIL HAY & MATT MANFREDI most recently wrote the screenplay for the box office hit Clash of the Titans; they previously wrote the screenplay for the 2005 sci-fi thriller Aeon Flux. The writing partners made their screenwriting debut in 2001 with the critically acclaimed drama Crazy/Beautiful. Manfredi also wrote and co-directed with Hay the independent feature Bug, starring John Carroll Lynch, which garnered multiple film festival awards in 2002.   Upcoming projects for Hay and Manfredi include the comic book adaptations R.I.P.D. and The Boys, both for producer Neal H. Moritz. ABOUT SONY PICTURES ENTERTAINMENT
Sony Pictures Entertainment (SPE) is a subsidiary of Sony Corporation of America, a subsidiary of Tokyo-based Sony Corporation.  SPE's global operations encompass motion picture production and distribution; television production and distribution; home entertainment acquisition and distribution; a global channel network; digital content creation and distribution; operation of studio facilities; development of new entertainment products, services and technologies; and distribution of entertainment in more than 140 countries.  Sony Pictures Entertainment can be found on the World Wide Web at http://sonypictures.com. Contact:
Steve Elzer
			Senior Vice President, Media Relations
			310-244-7142
			steve_elzer@spe.sony.com",Public
" CULVER CITY, CA (December 13, 2011) - Sony Pictures Entertainment has extended its first-look non-exclusive deal with Escape Artists, the independently financed film and television production company headed by partners Todd Black, Jason Blumenthal, and Steve Tisch, it was announced today by Amy Pascal, co-chairman of Sony Pictures Entertainment, and Doug Belgrad, president of Columbia Pictures.  The three-year deal renews Sony Pictures' relationship with the company, which has been headquartered at the studio since 1998. Recent Escape Artists films for Sony Pictures include The Pursuit of Happyness, Seven Pounds, and The Taking of Pelham 1 2 3. Among its current projects, the company is partnering with Mandate Pictures and Management 360 to produce Great Hope Springs, starring Meryl Streep, Tommy Lee Jones, and Steve Carell, which Sony Pictures will distribute with Metro-Goldwyn-Mayer Pictures in North America next December. Escape Artists has several other projects currently in development with Sony Pictures, including:
		 The company also has projects set up at other studios, including:
		 Commenting on the announcement, Pascal said, ""We have been partners with Todd, Jason, and Steve for more than a decade and we trust them implicitly for a simple reason: they have first-rate taste.  They carefully choose the projects that they want to make and they have a very focused and disciplined development process. We couldn't be more thrilled to continue our collaboration with them."" Belgrad added, ""Escape Artists is one of our most valued producing partnerships. They make incredibly smart choices in the way they develop, package and produce movies. Steve, Todd and Jason make high quality, commercial films and they are a true joy to work with."" In a joint statement, Black, Blumenthal, and Tisch added, ""Sony Pictures has been our home since 1998, and we couldn't ask for better partners who share our taste.  We have always been treated like part of the family - Amy, Michael, Doug, and the outstanding marketing and distribution teams are always there offering us a tremendous amount of support and the resources to do our job. As producers, you couldn't ask for a more collaborative and smart studio crew.  It's a great feeling to know we'll be continuing to do work with them through 2015."" ESCAPE ARTISTS is an independently financed motion picture and television production company with a first look non-exclusive deal at Sony Pictures Entertainment, headed by Partners Steve Tisch, Todd Black and Jason Blumenthal. In 2001, Todd Black and Jason Blumenthal's Black & Blu merged with the Steve Tisch Company to form Escape Artists. The first produced movie under the Escape Artists banner was A Knight's Tale, starring Heath Ledger in 2001. In the fall of 2005, Escape Artists released The Weather Man, directed by Gore Verbinski and starring Nicolas Cage and Michael Caine. Their next film, The Pursuit of Happyness, directed by Gabriele Muccino and starring Will Smith, was released in December of 2006 and earned over $300 million in worldwide ticket sales, as well as best actor Academy Award and Golden Globe nominations for Will Smith. Seven Pounds, another Gabriele Muccino-directed film starring Will Smith, was released in December of 2008. In 2009, Escape Artists released the Alex Proyas thriller Knowing, starring Nicolas Cage, and The Taking of Pelham 1 2 3, directed by Tony Scott and starring Denzel Washington and John Travolta. Their latest film, Great Hope Springs, directed by David Frankel and starring Meryl Streep, Tommy Lee Jones, and Steve Carell, will be released in December, 2012. About Sony Pictures Entertainment
Sony Pictures Entertainment (SPE) is a subsidiary of Sony Corporation of America, a subsidiary of Tokyo-based Sony Corporation.  SPE's global operations encompass motion picture production, acquisition and distribution; television production, acquisition and distribution; home entertainment acquisition and distribution; worldwide television networks; digital content creation and distribution; operation of studio facilities; development of new entertainment products, services and technologies; and distribution of entertainment in more than 142 countries. Sony Pictures Entertainment can be found on the World Wide Web at http://www.sonypictures.com. FOR MORE INFORMATION:
Steve Elzer
Senior Vice President, Media Relations
(310) 244-7142
steve_elzer@spe.sony.com",Public
